1.00000000e-08,0.00000000e+00,1.48820877e-03,1.00000000e+00,9.95024847e-01,9.99949997e-01,9.99999498e-01,9.99999990e-01
2.00000000e-08,0.00000000e+00,1.09100342e-03,1.00000000e+00,9.90099073e-01,9.99900000e-01,9.99998995e-01,9.99999980e-01
3.00000000e-08,0.00000000e+00,1.08909607e-03,1.00000000e+00,9.85222188e-01,9.99850007e-01,9.99998493e-01,9.99999970e-01
4.00000000e-08,0.00000000e+00,1.08504295e-03,1.00000000e+00,9.80393703e-01,9.99800020e-01,9.99997990e-01,9.99999960e-01
5.00000000e-08,0.00000000e+00,1.36113167e-03,1.00000000e+00,9.75613139e-01,9.99750037e-01,9.99997488e-01,9.99999950e-01
6.00000000e-08,0.00000000e+00,1.08790398e-03,1.00000000e+00,9.70880017e-01,9.99700060e-01,9.99996985e-01,9.99999940e-01
7.00000000e-08,0.00000000e+00,1.08885765e-03,1.00000000e+00,9.66193867e-01,9.99650087e-01,9.99996483e-01,9.99999930e-01
8.00000000e-08,0.00000000e+00,1.15299225e-03,1.00000000e+00,9.61554220e-01,9.99600120e-01,9.99995980e-01,9.99999920e-01
9.00000000e-08,0.00000000e+00,1.09601021e-03,1.00000000e+00,9.56960614e-01,9.99550157e-01,9.99995478e-01,9.99999910e-01
1.00000000e-07,0.00000000e+00,1.08909607e-03,1.00000000e+00,9.52412591e-01,9.99500199e-01,9.99994975e-01,9.99999900e-01
1.10000000e-07,0.00000000e+00,1.08909607e-03,1.00000000e+00,9.47909697e-01,9.99450247e-01,9.99994473e-01,9.99999890e-01
1.20000000e-07,0.00000000e+00,1.12795830e-03,1.00000000e+00,9.43451484e-01,9.99400299e-01,9.99993970e-01,9.99999880e-01
1.30000000e-07,0.00000000e+00,1.09100342e-03,1.00000000e+00,9.39037506e-01,9.99350356e-01,9.99993468e-01,9.99999870e-01
1.40000000e-07,0.00000000e+00,1.08194351e-03,1.00000000e+00,9.34667324e-01,9.99300419e-01,9.99992965e-01,9.99999860e-01
1.50000000e-07,0.00000000e+00,1.09004974e-03,1.00000000e+00,9.30340501e-01,9.99250486e-01,9.99992463e-01,9.99999850e-01
1.60000000e-07,0.00000000e+00,1.30891800e-03,1.00000000e+00,9.26056606e-01,9.99200558e-01,9.99991960e-01,9.99999840e-01
1.70000000e-07,0.00000000e+00,1.08909607e-03,1.00000000e+00,9.21815213e-01,9.99150635e-01,9.99991458e-01,9.99999830e-01
1.80000000e-07,0.00000000e+00,1.08695030e-03,1.00000000e+00,9.17615898e-01,9.99100718e-01,9.99990955e-01,9.99999820e-01
1.90000000e-07,0.00000000e+00,1.09291077e-03,1.00000000e+00,9.13458243e-01,9.99050805e-01,9.99990453e-01,9.99999810e-01
2.00000000e-07,0.00000000e+00,1.17897987e-03,1.00000000e+00,9.09341833e-01,9.99000897e-01,9.99989950e-01,9.99999800e-01
2.10000000e-07,0.00000000e+00,1.08790398e-03,1.00000000e+00,9.05266257e-01,9.98950994e-01,9.99989448e-01,9.99999790e-01
2.20000000e-07,0.00000000e+00,1.08194351e-03,1.00000000e+00,9.01231110e-01,9.98901096e-01,9.99988945e-01,9.99999780e-01
2.30000000e-07,0.00000000e+00,1.08599663e-03,1.00000000e+00,8.97235989e-01,9.98851203e-01,9.99988443e-01,9.99999770e-01
2.40000000e-07,0.00000000e+00,1.09004974e-03,1.00000000e+00,8.93280496e-01,9.98801315e-01,9.99987940e-01,9.99999760e-01
2.50000000e-07,0.00000000e+00,1.08599663e-03,1.00000000e+00,8.89364236e-01,9.98751432e-01,9.99987438e-01,9.99999750e-01
2.60000000e-07,0.00000000e+00,1.09601021e-03,1.00000000e+00,8.85486820e-01,9.98701554e-01,9.99986935e-01,9.99999740e-01
2.70000000e-07,0.00000000e+00,1.09791756e-03,1.00000000e+00,8.81647860e-01,9.98651681e-01,9.99986433e-01,9.99999730e-01
2.80000000e-07,0.00000000e+00,1.08885765e-03,1.00000000e+00,8.77846975e-01,9.98601813e-01,9.99985930e-01,9.99999720e-01
2.90000000e-07,0.00000000e+00,1.08885765e-03,1.00000000e+00,8.74083784e-01,9.98551950e-01,9.99985428e-01,9.99999710e-01
3.00000000e-07,0.00000000e+00,1.26504898e-03,1.00000000e+00,8.70357914e-01,9.98502092e-01,9.99984925e-01,9.99999700e-01
3.10000000e-07,0.00000000e+00,1.09314919e-03,1.00000000e+00,8.66668993e-01,9.98452239e-01,9.99984423e-01,9.99999690e-01
3.20000000e-07,0.00000000e+00,1.08599663e-03,1.00000000e+00,8.63016652e-01,9.98402391e-01,9.99983920e-01,9.99999680e-01
3.30000000e-07,0.00000000e+00,1.08289719e-03,1.00000000e+00,8.59400529e-01,9.98352548e-01,9.99983418e-01,9.99999670e-01
3.40000000e-07,0.00000000e+00,1.11889839e-03,1.00000000e+00,8.55820263e-01,9.98302710e-01,9.99982915e-01,9.99999660e-01
3.50000000e-07,0.00000000e+00,1.10578537e-03,1.00000000e+00,8.52275497e-01,9.98252877e-01,9.99982413e-01,9.99999650e-01
3.60000000e-07,0.00000000e+00,1.11198425e-03,1.00000000e+00,8.48765878e-01,9.98203048e-01,9.99981910e-01,9.99999640e-01
3.70000000e-07,0.00000000e+00,1.08408928e-03,1.00000000e+00,8.45291056e-01,9.98153225e-01,9.99981408e-01,9.99999630e-01
3.80000000e-07,0.00000000e+00,1.13511086e-03,1.00000000e+00,8.41850685e-01,9.98103407e-01,9.99980905e-01,9.99999620e-01
3.90000000e-07,0.00000000e+00,1.08885765e-03,1.00000000e+00,8.38444422e-01,9.98053593e-01,9.99980403e-01,9.99999610e-01
4.00000000e-07,0.00000000e+00,1.08790398e-03,1.00000000e+00,8.35071927e-01,9.98003785e-01,9.99979900e-01,9.99999600e-01
4.10000000e-07,0.00000000e+00,1.09291077e-03,1.00000000e+00,8.31732865e-01,9.97953982e-01,9.99979398e-01,9.99999590e-01
4.20000000e-07,0.00000000e+00,1.18899345e-03,1.00000000e+00,8.28426904e-01,9.97904183e-01,9.99978895e-01,9.99999580e-01
4.30000000e-07,0.00000000e+00,1.08790398e-03,1.00000000e+00,8.25153713e-01,9.97854390e-01,9.99978393e-01,9.99999570e-01
4.40000000e-07,0.00000000e+00,1.09291077e-03,1.00000000e+00,8.21912967e-01,9.97804601e-01,9.99977890e-01,9.99999560e-01
4.50000000e-07,0.00000000e+00,1.11389160e-03,1.00000000e+00,8.18704343e-01,9.97754818e-01,9.99977388e-01,9.99999550e-01
4.60000000e-07,0.00000000e+00,1.10602379e-03,1.00000000e+00,8.15527521e-01,9.97705039e-01,9.99976886e-01,9.99999540e-01
4.70000000e-07,0.00000000e+00,1.09004974e-03,1.00000000e+00,8.12382184e-01,9.97655266e-01,9.99976383e-01,9.99999530e-01
4.80000000e-07,0.00000000e+00,1.08814240e-03,1.00000000e+00,8.09268021e-01,9.97605497e-01,9.99975881e-01,9.99999520e-01
4.90000000e-07,0.00000000e+00,1.08909607e-03,1.00000000e+00,8.06184719e-01,9.97555733e-01,9.99975378e-01,9.99999510e-01
5.00000000e-07,0.00000000e+00,1.08814240e-03,1.00000000e+00,8.03131973e-01,9.97505975e-01,9.99974876e-01,9.99999500e-01
5.10000000e-07,0.00000000e+00,1.10101700e-03,1.00000000e+00,8.00109478e-01,9.97456221e-01,9.99974373e-01,9.99999490e-01
5.20000000e-07,0.00000000e+00,1.08790398e-03,1.00000000e+00,7.97116934e-01,9.97406472e-01,9.99973871e-01,9.99999480e-01
5.30000000e-07,0.00000000e+00,1.09100342e-03,1.00000000e+00,7.94154041e-01,9.97356728e-01,9.99973368e-01,9.99999470e-01
5.40000000e-07,0.00000000e+00,1.09004974e-03,1.00000000e+00,7.91220506e-01,9.97306989e-01,9.99972866e-01,9.99999460e-01
5.50000000e-07,0.00000000e+00,1.10602379e-03,1.00000000e+00,7.88316036e-01,9.97257255e-01,9.99972363e-01,9.99999450e-01
5.60000000e-07,0.00000000e+00,1.08790398e-03,1.00000000e+00,7.85440342e-01,9.97207527e-01,9.99971861e-01,9.99999440e-01
5.70000000e-07,0.00000000e+00,1.09004974e-03,1.00000000e+00,7.82593137e-01,9.97157803e-01,9.99971358e-01,9.99999430e-01
5.80000000e-07,0.00000000e+00,1.09100342e-03,1.00000000e+00,7.79774139e-01,9.97108084e-01,9.99970856e-01,9.99999420e-01
5.90000000e-07,0.00000000e+00,1.08504295e-03,1.00000000e+00,7.76983066e-01,9.97058369e-01,9.99970353e-01,9.99999410e-01
6.00000000e-07,0.00000000e+00,1.09291077e-03,1.00000000e+00,7.74219641e-01,9.97008660e-01,9.99969851e-01,9.99999400e-01
6.10000000e-07,0.00000000e+00,1.08480453e-03,1.00000000e+00,7.71483588e-01,9.96958956e-01,9.99969348e-01,9.99999390e-01
6.20000000e-07,0.00000000e+00,1.08504295e-03,1.00000000e+00,7.68774635e-01,9.96909257e-01,9.99968846e-01,9.99999380e-01
6.30000000e-07,0.00000000e+00,1.08695030e-03,1.00000000e+00,7.66092513e-01,9.96859563e-01,9.99968343e-01,9.99999370e-01
6.40000000e-07,0.00000000e+00,1.09004974e-03,1.00000000e+00,7.63436954e-01,9.96809874e-01,9.99967841e-01,9.99999360e-01
