1.00000000e-04,3.59619617e-01,0.00000000e+00,1.00000000e+00,1.02430167e+04,-1.98532147e+04,1.17778772e+08,2.31953568e+03,2.53894043e-06,3.00359172e-05,3.17174778e-04,3.31867190e-03,1.11249114e-01,1.10267570e-01,1.33677574e-05,9.62723270e-07,8.75600579e-34,9.05561950e-25,1.89161968e-15,2.03252079e-16,2.58826391e-07,2.63444604e-02,1.97173359e-03,2.86100484e-02,9.05122077e-12,5.04533310e-04,1.03741577e-13,2.34611202e-10,3.94795281e-05,4.05560181e-19,2.02960658e-07,1.60266484e-13,9.09827778e-05,1.10212549e-10,4.20252904e-04,2.27190569e-14,6.02167416e-06,1.92255851e-10,6.42703654e-17,1.59739535e-14,1.91983327e-14,1.17586815e-09,1.22260883e-16,6.22765348e-05,3.07865981e-04,2.01739644e-07,1.06284292e-11,2.95373108e-19,1.48532895e-07,1.90495522e-14,1.31286009e-24,1.52919116e-08,1.87890089e-10,7.00216668e-08,5.50535075e-15,1.81527604e-31,3.05656197e-10,2.66837742e-06,2.11029213e-11,2.59767676e-07
2.00000000e-04,2.53068209e-01,0.00000000e+00,1.00000000e+00,1.02605415e+04,-1.98349540e+04,1.17787205e+08,2.31955380e+03,2.53496631e-06,3.00046685e-05,3.16838586e-04,3.31697014e-03,1.11250330e-01,1.10268427e-01,1.33679287e-05,9.61728501e-07,8.75600579e-34,9.05561950e-25,1.89161968e-15,2.03252079e-16,2.58826391e-07,2.63444604e-02,1.97173359e-03,2.86100484e-02,9.05122077e-12,5.04533310e-04,1.03741577e-13,2.34611202e-10,3.94795281e-05,4.05560181e-19,2.02960658e-07,1.60266484e-13,9.09827778e-05,1.10212549e-10,4.20252904e-04,2.27190569e-14,6.02167416e-06,1.92255851e-10,6.42703654e-17,1.59739535e-14,1.91983327e-14,1.17586815e-09,1.22260883e-16,6.22765348e-05,3.07865981e-04,2.01739644e-07,1.06284292e-11,2.95373108e-19,1.48532895e-07,1.90495522e-14,1.31286009e-24,1.52919116e-08,1.87890089e-10,7.00216668e-08,5.50535075e-15,1.81527604e-31,3.05656197e-10,2.66837742e-06,2.11029213e-11,2.59767676e-07
3.00000000e-04,2.77652264e-01,0.00000000e+00,1.00000000e+00,1.02605496e+04,-1.98349457e+04,1.17787209e+08,2.31955381e+03,2.53496446e-06,3.00046540e-05,3.16838430e-04,3.31696935e-03,1.11250331e-01,1.10268428e-01,1.33679288e-05,9.61728040e-07,8.75600579e-34,9.05561950e-25,1.89161968e-15,2.03252079e-16,2.58826391e-07,2.63444604e-02,1.97173359e-03,2.86100484e-02,9.05122077e-12,5.04533310e-04,1.03741577e-13,2.34611202e-10,3.94795281e-05,4.05560181e-19,2.02960658e-07,1.60266484e-13,9.09827778e-05,1.10212549e-10,4.20252904e-04,2.27190569e-14,6.02167416e-06,1.92255851e-10,6.42703654e-17,1.59739535e-14,1.91983327e-14,1.17586815e-09,1.22260883e-16,6.22765348e-05,3.07865981e-04,2.01739644e-07,1.06284292e-11,2.95373108e-19,1.48532895e-07,1.90495522e-14,1.31286009e-24,1.52919116e-08,1.87890089e-10,7.00216668e-08,5.50535075e-15,1.81527604e-31,3.05656197e-10,2.66837742e-06,2.11029213e-11,2.59767676e-07
4.00000000e-04,1.88132048e-01,0.00000000e+00,1.00000000e+00,1.02605496e+04,-1.98349457e+04,1.17787209e+08,2.31955381e+03,2.53496446e-06,3.00046540e-05,3.16838430e-04,3.31696935e-03,1.11250331e-01,1.10268428e-01,1.33679288e-05,9.61728039e-07,8.75600579e-34,9.05561950e-25,1.89161968e-15,2.03252079e-16,2.58826391e-07,2.63444604e-02,1.97173359e-03,2.86100484e-02,9.05122077e-12,5.04533310e-04,1.03741577e-13,2.34611202e-10,3.94795281e-05,4.05560181e-19,2.02960658e-07,1.60266484e-13,9.09827778e-05,1.10212549e-10,4.20252904e-04,2.27190569e-14,6.02167416e-06,1.92255851e-10,6.42703654e-17,1.59739535e-14,1.91983327e-14,1.17586815e-09,1.22260883e-16,6.22765348e-05,3.07865981e-04,2.01739644e-07,1.06284292e-11,2.95373108e-19,1.48532895e-07,1.90495522e-14,1.31286009e-24,1.52919116e-08,1.87890089e-10,7.00216668e-08,5.50535075e-15,1.81527604e-31,3.05656197e-10,2.66837742e-06,2.11029213e-11,2.59767676e-07
5.00000000e-04,1.88794613e-01,0.00000000e+00,1.00000000e+00,1.02605496e+04,-1.98349454e+04,1.17787209e+08,2.31955381e+03,2.53496446e-06,3.00046540e-05,3.16838430e-04,3.31696935e-03,1.11250331e-01,1.10268428e-01,1.33679288e-05,9.61728039e-07,8.75600579e-34,9.05561950e-25,1.89161968e-15,2.03252079e-16,2.58826391e-07,2.63444604e-02,1.97173359e-03,2.86100484e-02,9.05122077e-12,5.04533310e-04,1.03741577e-13,2.34611202e-10,3.94795281e-05,4.05560181e-19,2.02960658e-07,1.60266484e-13,9.09827778e-05,1.10212549e-10,4.20252904e-04,2.27190569e-14,6.02167416e-06,1.92255851e-10,6.42703654e-17,1.59739535e-14,1.91983327e-14,1.17586815e-09,1.22260883e-16,6.22765348e-05,3.07865981e-04,2.01739644e-07,1.06284292e-11,2.95373108e-19,1.48532895e-07,1.90495522e-14,1.31286009e-24,1.52919116e-08,1.87890089e-10,7.00216668e-08,5.50535075e-15,1.81527604e-31,3.05656197e-10,2.66837742e-06,2.11029213e-11,2.59767676e-07
6.00000000e-04,1.88044071e-01,0.00000000e+00,1.00000000e+00,1.02605496e+04,-1.98349456e+04,1.17787209e+08,2.31955381e+03,2.53496446e-06,3.00046540e-05,3.16838430e-04,3.31696935e-03,1.11250331e-01,1.10268428e-01,1.33679288e-05,9.61728039e-07,8.75600579e-34,9.05561950e-25,1.89161968e-15,2.03252079e-16,2.58826391e-07,2.63444604e-02,1.97173359e-03,2.86100484e-02,9.05122077e-12,5.04533310e-04,1.03741577e-13,2.34611202e-10,3.94795281e-05,4.05560181e-19,2.02960658e-07,1.60266484e-13,9.09827778e-05,1.10212549e-10,4.20252904e-04,2.27190569e-14,6.02167416e-06,1.92255851e-10,6.42703654e-17,1.59739535e-14,1.91983327e-14,1.17586815e-09,1.22260883e-16,6.22765348e-05,3.07865981e-04,2.01739644e-07,1.06284292e-11,2.95373108e-19,1.48532895e-07,1.90495522e-14,1.31286009e-24,1.52919116e-08,1.87890089e-10,7.00216668e-08,5.50535075e-15,1.81527604e-31,3.05656197e-10,2.66837742e-06,2.11029213e-11,2.59767676e-07
7.00000000e-04,1.87609911e-01,0.00000000e+00,1.00000000e+00,1.02605496e+04,-1.98349457e+04,1.17787209e+08,2.31955381e+03,2.53496446e-06,3.00046540e-05,3.16838430e-04,3.31696935e-03,1.11250331e-01,1.10268428e-01,1.33679288e-05,9.61728039e-07,8.75600579e-34,9.05561950e-25,1.89161968e-15,2.03252079e-16,2.58826391e-07,2.63444604e-02,1.97173359e-03,2.86100484e-02,9.05122077e-12,5.04533310e-04,1.03741577e-13,2.34611202e-10,3.94795281e-05,4.05560181e-19,2.02960658e-07,1.60266484e-13,9.09827778e-05,1.10212549e-10,4.20252904e-04,2.27190569e-14,6.02167416e-06,1.92255851e-10,6.42703654e-17,1.59739535e-14,1.91983327e-14,1.17586815e-09,1.22260883e-16,6.22765348e-05,3.07865981e-04,2.01739644e-07,1.06284292e-11,2.95373108e-19,1.48532895e-07,1.90495522e-14,1.31286009e-24,1.52919116e-08,1.87890089e-10,7.00216668e-08,5.50535075e-15,1.81527604e-31,3.05656197e-10,2.66837742e-06,2.11029213e-11,2.59767676e-07
8.00000000e-04,1.88364744e-01,0.00000000e+00,1.00000000e+00,1.02605496e+04,-1.98349457e+04,1.17787209e+08,2.31955381e+03,2.53496446e-06,3.00046540e-05,3.16838430e-04,3.31696935e-03,1.11250331e-01,1.10268428e-01,1.33679288e-05,9.61728039e-07,8.75600579e-34,9.05561950e-25,1.89161968e-15,2.03252079e-16,2.58826391e-07,2.63444604e-02,1.97173359e-03,2.86100484e-02,9.05122077e-12,5.04533310e-04,1.03741577e-13,2.34611202e-10,3.94795281e-05,4.05560181e-19,2.02960658e-07,1.60266484e-13,9.09827778e-05,1.10212549e-10,4.20252904e-04,2.27190569e-14,6.02167416e-06,1.92255851e-10,6.42703654e-17,1.59739535e-14,1.91983327e-14,1.17586815e-09,1.22260883e-16,6.22765348e-05,3.07865981e-04,2.01739644e-07,1.06284292e-11,2.95373108e-19,1.48532895e-07,1.90495522e-14,1.31286009e-24,1.52919116e-08,1.87890089e-10,7.00216668e-08,5.50535075e-15,1.81527604e-31,3.05656197e-10,2.66837742e-06,2.11029213e-11,2.59767676e-07
9.00000000e-04,1.87606573e-01,0.00000000e+00,1.00000000e+00,1.02605496e+04,-1.98349454e+04,1.17787209e+08,2.31955381e+03,2.53496446e-06,3.00046540e-05,3.16838430e-04,3.31696935e-03,1.11250331e-01,1.10268428e-01,1.33679288e-05,9.61728039e-07,8.75600579e-34,9.05561950e-25,1.89161968e-15,2.03252079e-16,2.58826391e-07,2.63444604e-02,1.97173359e-03,2.86100484e-02,9.05122077e-12,5.04533310e-04,1.03741577e-13,2.34611202e-10,3.94795281e-05,4.05560181e-19,2.02960658e-07,1.60266484e-13,9.09827778e-05,1.10212549e-10,4.20252904e-04,2.27190569e-14,6.02167416e-06,1.92255851e-10,6.42703654e-17,1.59739535e-14,1.91983327e-14,1.17586815e-09,1.22260883e-16,6.22765348e-05,3.07865981e-04,2.01739644e-07,1.06284292e-11,2.95373108e-19,1.48532895e-07,1.90495522e-14,1.31286009e-24,1.52919116e-08,1.87890089e-10,7.00216668e-08,5.50535075e-15,1.81527604e-31,3.05656197e-10,2.66837742e-06,2.11029213e-11,2.59767676e-07
1.00000000e-03,1.88260078e-01,0.00000000e+00,1.00000000e+00,1.02605496e+04,-1.98349456e+04,1.17787209e+08,2.31955381e+03,2.53496446e-06,3.00046540e-05,3.16838430e-04,3.31696935e-03,1.11250331e-01,1.10268428e-01,1.33679288e-05,9.61728039e-07,8.75600579e-34,9.05561950e-25,1.89161968e-15,2.03252079e-16,2.58826391e-07,2.63444604e-02,1.97173359e-03,2.86100484e-02,9.05122077e-12,5.04533310e-04,1.03741577e-13,2.34611202e-10,3.94795281e-05,4.05560181e-19,2.02960658e-07,1.60266484e-13,9.09827778e-05,1.10212549e-10,4.20252904e-04,2.27190569e-14,6.02167416e-06,1.92255851e-10,6.42703654e-17,1.59739535e-14,1.91983327e-14,1.17586815e-09,1.22260883e-16,6.22765348e-05,3.07865981e-04,2.01739644e-07,1.06284292e-11,2.95373108e-19,1.48532895e-07,1.90495522e-14,1.31286009e-24,1.52919116e-08,1.87890089e-10,7.00216668e-08,5.50535075e-15,1.81527604e-31,3.05656197e-10,2.66837742e-06,2.11029213e-11,2.59767676e-07
