2.70000000e+00,0.00000000e+00,1.25074387e-03,6.23167075e-04,7.69926646e+04,3.59649044e-01,2.77082205e+04
2.80000000e+00,0.00000000e+00,1.25598907e-03,7.18887309e-04,7.42358019e+04,3.83293030e-01,2.84735687e+04
2.90000000e+00,0.00000000e+00,1.26147270e-03,8.63236594e-04,7.12047106e+04,4.09504174e-01,2.91806173e+04
3.00000000e+00,0.00000000e+00,1.32083893e-03,1.11596123e-03,6.77387536e+04,4.39903372e-01,2.98247772e+04
3.10000000e+00,0.00000000e+00,1.39832497e-03,1.73865866e-03,6.34847454e+04,4.78264580e-01,3.03976909e+04
3.20000000e+00,0.00000000e+00,1.39999390e-03,2.81374096e-03,5.74207140e+04,5.36728144e-01,3.08813639e+04
3.30000000e+00,0.00000000e+00,1.49202347e-03,1.68846715e-03,4.43670159e+04,6.97396596e-01,3.12198101e+04
3.40000000e+00,0.00000000e+00,3.57723236e-03,2.80379542e-02,1.07659330e+00,1.44841343e+01,3.10494242e+04
3.50000000e+00,0.00000000e+00,4.65941429e-03,2.48553603e-05,1.01881138e+00,5.42549577e+01,3.05535477e+04
3.60000000e+00,1.00000000e+00,6.86955452e-03,1.00000000e+00,1.01084202e+00,9.32872277e+01,3.00655905e+04
3.70000000e+00,1.00000000e+00,8.94427299e-03,1.00000000e+00,1.00765952e+00,1.31592980e+02,2.95854264e+04
3.80000000e+00,1.00000000e+00,1.13260746e-02,1.00000000e+00,1.00594683e+00,1.69184079e+02,2.91129310e+04
3.90000000e+00,1.00000000e+00,1.52497292e-02,1.00000000e+00,1.00487684e+00,2.06072205e+02,2.86479819e+04
4.00000000e+00,1.00000000e+00,1.71005726e-02,1.00000000e+00,1.00414505e+00,2.42268848e+02,2.81904585e+04
4.10000000e+00,1.00000000e+00,1.80206299e-02,1.00000000e+00,1.00361309e+00,2.77785318e+02,2.77402423e+04
4.20000000e+00,1.00000000e+00,1.94828510e-02,1.00000000e+00,1.00320903e+00,3.12632739e+02,2.72972164e+04
4.30000000e+00,1.00000000e+00,2.06897259e-02,1.00000000e+00,1.00289174e+00,3.46822062e+02,2.68612662e+04
4.40000000e+00,1.00000000e+00,2.39100456e-02,1.00000000e+00,1.00263605e+00,3.80364059e+02,2.64322786e+04
4.50000000e+00,1.00000000e+00,2.46500969e-02,1.00000000e+00,1.00242564e+00,4.13269330e+02,2.60101424e+04
4.60000000e+00,1.00000000e+00,2.63459682e-02,1.00000000e+00,1.00224950e+00,4.45548306e+02,2.55947481e+04
4.70000000e+00,1.00000000e+00,2.84483433e-02,1.00000000e+00,1.00209993e+00,4.77211249e+02,2.51859882e+04
4.80000000e+00,1.00000000e+00,3.01175117e-02,1.00000000e+00,1.00197136e+00,5.08268258e+02,2.47837565e+04
4.90000000e+00,1.00000000e+00,3.35969925e-02,1.00000000e+00,1.00185968e+00,5.38729270e+02,2.43879490e+04
5.00000000e+00,1.00000000e+00,3.42631340e-02,1.00000000e+00,1.00176180e+00,5.68604061e+02,2.39984629e+04
5.10000000e+00,1.00000000e+00,3.60932350e-02,1.00000000e+00,1.00167532e+00,5.97902253e+02,2.36151973e+04
5.20000000e+00,1.00000000e+00,3.76603603e-02,1.00000000e+00,1.00159838e+00,6.26633310e+02,2.32380530e+04
5.30000000e+00,1.00000000e+00,3.97832394e-02,1.00000000e+00,1.00152950e+00,6.54806548e+02,2.28669320e+04
5.40000000e+00,1.00000000e+00,4.15964127e-02,1.00000000e+00,1.00146750e+00,6.82431131e+02,2.25017382e+04
5.50000000e+00,1.00000000e+00,4.39357758e-02,1.00000000e+00,1.00141140e+00,7.09516077e+02,2.21423769e+04
5.60000000e+00,1.00000000e+00,4.45458889e-02,1.00000000e+00,1.00136041e+00,7.36070259e+02,2.17887551e+04
5.70000000e+00,1.00000000e+00,4.64169979e-02,1.00000000e+00,1.00131388e+00,7.62102407e+02,2.14407810e+04
5.80000000e+00,1.00000000e+00,4.77557182e-02,1.00000000e+00,1.00127126e+00,7.87621112e+02,2.10983644e+04
5.90000000e+00,1.00000000e+00,4.98578548e-02,1.00000000e+00,1.00123208e+00,8.12634827e+02,2.07614165e+04
6.00000000e+00,1.00000000e+00,5.08306026e-02,1.00000000e+00,1.00119595e+00,8.37151869e+02,2.04298501e+04
6.10000000e+00,1.00000000e+00,5.17501831e-02,1.00000000e+00,1.00116254e+00,8.61180422e+02,2.01035792e+04
6.20000000e+00,1.00000000e+00,5.45833111e-02,1.00000000e+00,1.00113156e+00,8.84728538e+02,1.97825191e+04
6.30000000e+00,1.00000000e+00,5.56998253e-02,1.00000000e+00,1.00110277e+00,9.07804139e+02,1.94665868e+04
6.40000000e+00,1.00000000e+00,5.67309856e-02,1.00000000e+00,1.00107594e+00,9.30415022e+02,1.91557002e+04
6.50000000e+00,1.00000000e+00,5.74185848e-02,1.00000000e+00,1.00105089e+00,9.52568857e+02,1.88497788e+04
6.60000000e+00,1.00000000e+00,5.99949360e-02,1.00000000e+00,1.00102746e+00,9.74273193e+02,1.85487433e+04
6.70000000e+00,1.00000000e+00,6.10780716e-02,1.00000000e+00,1.00100549e+00,9.95535454e+02,1.82525157e+04
6.80000000e+00,1.00000000e+00,6.21924400e-02,1.00000000e+00,1.00098486e+00,1.01636295e+03,1.79610192e+04
6.90000000e+00,1.00000000e+00,6.35507107e-02,1.00000000e+00,1.00096547e+00,1.03676287e+03,1.76741781e+04
7.00000000e+00,1.00000000e+00,6.55610561e-02,1.00000000e+00,1.00094720e+00,1.05674228e+03,1.73919183e+04
7.10000000e+00,1.00000000e+00,6.67023659e-02,1.00000000e+00,1.00092996e+00,1.07630815e+03,1.71141664e+04
7.20000000e+00,1.00000000e+00,6.90116882e-02,1.00000000e+00,1.00091368e+00,1.09546733e+03,1.68408505e+04
7.30000000e+00,1.00000000e+00,6.88033104e-02,1.00000000e+00,1.00089828e+00,1.11422656e+03,1.65718998e+04
7.40000000e+00,1.00000000e+00,7.14278221e-02,1.00000000e+00,1.00088370e+00,1.13259246e+03,1.63072445e+04
7.50000000e+00,1.00000000e+00,7.23905563e-02,1.00000000e+00,1.00086988e+00,1.15057156e+03,1.60468161e+04
7.60000000e+00,1.00000000e+00,7.20870495e-02,1.00000000e+00,1.00085677e+00,1.16817028e+03,1.57905470e+04
7.70000000e+00,1.00000000e+00,7.25431442e-02,1.00000000e+00,1.00084431e+00,1.18539494e+03,1.55383707e+04
7.80000000e+00,1.00000000e+00,7.67765045e-02,1.00000000e+00,1.00083246e+00,1.20225175e+03,1.52902221e+04
7.90000000e+00,1.00000000e+00,7.58447647e-02,1.00000000e+00,1.00082118e+00,1.21874682e+03,1.50460366e+04
8.00000000e+00,1.00000000e+00,7.63971806e-02,1.00000000e+00,1.00081044e+00,1.23488618e+03,1.48057510e+04
8.10000000e+00,1.00000000e+00,7.89744854e-02,1.00000000e+00,1.00080020e+00,1.25067573e+03,1.45693030e+04
8.20000000e+00,1.00000000e+00,7.98902512e-02,1.00000000e+00,1.00079043e+00,1.26612131e+03,1.43366314e+04
8.30000000e+00,1.00000000e+00,7.89558887e-02,1.00000000e+00,1.00078110e+00,1.28122865e+03,1.41076758e+04
8.40000000e+00,1.00000000e+00,8.16235542e-02,1.00000000e+00,1.00077219e+00,1.29600338e+03,1.38823768e+04
8.50000000e+00,1.00000000e+00,8.26802254e-02,1.00000000e+00,1.00076367e+00,1.31045106e+03,1.36606761e+04
8.60000000e+00,1.00000000e+00,8.27302933e-02,1.00000000e+00,1.00075552e+00,1.32457714e+03,1.34425163e+04
8.70000000e+00,1.00000000e+00,8.53502750e-02,1.00000000e+00,1.00074772e+00,1.33838699e+03,1.32278406e+04
8.80000000e+00,1.00000000e+00,8.44166279e-02,1.00000000e+00,1.00074025e+00,1.35188590e+03,1.30165936e+04
8.90000000e+00,1.00000000e+00,8.44266415e-02,1.00000000e+00,1.00073309e+00,1.36507907e+03,1.28087204e+04
9.00000000e+00,1.00000000e+00,8.81221294e-02,1.00000000e+00,1.00072623e+00,1.37797161e+03,1.26041672e+04
9.10000000e+00,1.00000000e+00,8.73498917e-02,1.00000000e+00,1.00071964e+00,1.39056857e+03,1.24028810e+04
9.20000000e+00,1.00000000e+00,8.81299973e-02,1.00000000e+00,1.00071333e+00,1.40287488e+03,1.22048094e+04
9.30000000e+00,1.00000000e+00,8.90080929e-02,1.00000000e+00,1.00070726e+00,1.41489542e+03,1.20099013e+04
9.40000000e+00,1.00000000e+00,8.86251926e-02,1.00000000e+00,1.00070144e+00,1.42663500e+03,1.18181061e+04
9.50000000e+00,1.00000000e+00,9.15930271e-02,1.00000000e+00,1.00069584e+00,1.43809832e+03,1.16293741e+04
9.60000000e+00,1.00000000e+00,9.04729366e-02,1.00000000e+00,1.00069046e+00,1.44929002e+03,1.14436563e+04
9.70000000e+00,1.00000000e+00,9.18741226e-02,1.00000000e+00,1.00068529e+00,1.46021469e+03,1.12609047e+04
9.80000000e+00,1.00000000e+00,9.20917988e-02,1.00000000e+00,1.00068032e+00,1.47087679e+03,1.10810718e+04
9.90000000e+00,1.00000000e+00,9.22787189e-02,1.00000000e+00,1.00067554e+00,1.48128077e+03,1.09041110e+04
1.00000000e+01,1.00000000e+00,9.38935280e-02,1.00000000e+00,1.00067094e+00,1.49143097e+03,1.07299764e+04
1.01000000e+01,1.00000000e+00,9.28845406e-02,1.00000000e+00,1.00066651e+00,1.50133166e+03,1.05586230e+04
1.02000000e+01,1.00000000e+00,9.52157974e-02,1.00000000e+00,1.00066225e+00,1.51098706e+03,1.03900063e+04
1.03000000e+01,1.00000000e+00,9.69069004e-02,1.00000000e+00,1.00065815e+00,1.52040131e+03,1.02240826e+04
1.04000000e+01,1.00000000e+00,9.55924988e-02,1.00000000e+00,1.00065420e+00,1.52957849e+03,1.00608089e+04
1.05000000e+01,1.00000000e+00,9.62841511e-02,1.00000000e+00,1.00065039e+00,1.53852261e+03,9.90014277e+03
1.06000000e+01,1.00000000e+00,9.71276760e-02,1.00000000e+00,1.00064673e+00,1.54723761e+03,9.74204270e+03
1.07000000e+01,1.00000000e+00,9.84258652e-02,1.00000000e+00,1.00064319e+00,1.55572738e+03,9.58646767e+03
1.08000000e+01,1.00000000e+00,9.89277363e-02,1.00000000e+00,1.00063979e+00,1.56399573e+03,9.43337733e+03
1.09000000e+01,1.00000000e+00,9.81893539e-02,1.00000000e+00,1.00063651e+00,1.57204643e+03,9.28273201e+03
1.10000000e+01,1.00000000e+00,9.96949673e-02,1.00000000e+00,1.00063335e+00,1.57988317e+03,9.13449267e+03
1.11000000e+01,1.00000000e+00,9.84170437e-02,1.00000000e+00,1.00063031e+00,1.58750959e+03,8.98862087e+03
1.12000000e+01,1.00000000e+00,9.96947289e-02,1.00000000e+00,1.00062738e+00,1.59492926e+03,8.84507879e+03
1.13000000e+01,1.00000000e+00,9.99453068e-02,1.00000000e+00,1.00062455e+00,1.60214572e+03,8.70382925e+03
1.14000000e+01,1.00000000e+00,1.00883007e-01,1.00000000e+00,1.00062182e+00,1.60916242e+03,8.56483561e+03
1.15000000e+01,1.00000000e+00,1.00750208e-01,1.00000000e+00,1.00061920e+00,1.61598277e+03,8.42806185e+03
1.16000000e+01,1.00000000e+00,1.02157116e-01,1.00000000e+00,1.00061667e+00,1.62261013e+03,8.29347251e+03
1.17000000e+01,1.00000000e+00,1.00887060e-01,1.00000000e+00,1.00061423e+00,1.62904780e+03,8.16103271e+03
1.18000000e+01,1.00000000e+00,1.02423906e-01,1.00000000e+00,1.00061188e+00,1.63529902e+03,8.03070813e+03
1.19000000e+01,1.00000000e+00,1.03335381e-01,1.00000000e+00,1.00060961e+00,1.64136699e+03,7.90246496e+03
1.20000000e+01,1.00000000e+00,1.02974892e-01,1.00000000e+00,1.00060743e+00,1.64725484e+03,7.77626998e+03
1.21000000e+01,1.00000000e+00,1.02919340e-01,1.00000000e+00,1.00060533e+00,1.65296568e+03,7.65209047e+03
1.22000000e+01,1.00000000e+00,1.03381872e-01,1.00000000e+00,1.00060331e+00,1.65850254e+03,7.52989424e+03
1.23000000e+01,1.00000000e+00,1.04532957e-01,1.00000000e+00,1.00060137e+00,1.66386841e+03,7.40964962e+03
1.24000000e+01,1.00000000e+00,1.04977846e-01,1.00000000e+00,1.00059949e+00,1.66906624e+03,7.29132544e+03
1.25000000e+01,1.00000000e+00,1.04349613e-01,1.00000000e+00,1.00059769e+00,1.67409893e+03,7.17489102e+03
1.26000000e+01,1.00000000e+00,1.05682135e-01,1.00000000e+00,1.00059595e+00,1.67896933e+03,7.06031619e+03
1.27000000e+01,1.00000000e+00,1.06422663e-01,1.00000000e+00,1.00059429e+00,1.68368023e+03,6.94757124e+03
1.28000000e+01,1.00000000e+00,1.05288506e-01,1.00000000e+00,1.00059268e+00,1.68823441e+03,6.83662695e+03
1.29000000e+01,1.00000000e+00,1.05845451e-01,1.00000000e+00,1.00059114e+00,1.69263456e+03,6.72745456e+03
1.30000000e+01,1.00000000e+00,1.07289553e-01,1.00000000e+00,1.00058966e+00,1.69688337e+03,6.62002578e+03
1.31000000e+01,1.00000000e+00,1.06625795e-01,1.00000000e+00,1.00058824e+00,1.70098345e+03,6.51431274e+03
1.32000000e+01,1.00000000e+00,1.07200861e-01,1.00000000e+00,1.00058687e+00,1.70493740e+03,6.41028806e+03
1.33000000e+01,1.00000000e+00,1.07521772e-01,1.00000000e+00,1.00058556e+00,1.70874775e+03,6.30792477e+03
1.34000000e+01,1.00000000e+00,1.07762814e-01,1.00000000e+00,1.00058431e+00,1.71241701e+03,6.20719633e+03
1.35000000e+01,1.00000000e+00,1.06828690e-01,1.00000000e+00,1.00058310e+00,1.71594764e+03,6.10807663e+03
1.36000000e+01,1.00000000e+00,1.06478214e-01,1.00000000e+00,1.00058195e+00,1.71934205e+03,6.01053999e+03
1.37000000e+01,1.00000000e+00,1.08877182e-01,1.00000000e+00,1.00058085e+00,1.72260264e+03,5.91456111e+03
1.38000000e+01,1.00000000e+00,1.08603716e-01,1.00000000e+00,1.00057980e+00,1.72573174e+03,5.82011511e+03
1.39000000e+01,1.00000000e+00,1.07836008e-01,1.00000000e+00,1.00057879e+00,1.72873165e+03,5.72717752e+03
1.40000000e+01,1.00000000e+00,1.08714342e-01,1.00000000e+00,1.00057783e+00,1.73160466e+03,5.63572425e+03
1.41000000e+01,1.00000000e+00,1.08414173e-01,1.00000000e+00,1.00057691e+00,1.73435298e+03,5.54573158e+03
1.42000000e+01,1.00000000e+00,1.08279705e-01,1.00000000e+00,1.00057604e+00,1.73697882e+03,5.45717620e+03
1.43000000e+01,1.00000000e+00,1.08983755e-01,1.00000000e+00,1.00057521e+00,1.73948432e+03,5.37003514e+03
1.44000000e+01,1.00000000e+00,1.10497952e-01,1.00000000e+00,1.00057442e+00,1.74187163e+03,5.28428581e+03
1.45000000e+01,1.00000000e+00,1.09146357e-01,1.00000000e+00,1.00057367e+00,1.74414282e+03,5.19990600e+03
1.46000000e+01,1.00000000e+00,1.09933376e-01,1.00000000e+00,1.00057296e+00,1.74629995e+03,5.11687383e+03
1.47000000e+01,1.00000000e+00,1.08958483e-01,1.00000000e+00,1.00057229e+00,1.74834505e+03,5.03516777e+03
1.48000000e+01,1.00000000e+00,1.10255241e-01,1.00000000e+00,1.00057166e+00,1.75028010e+03,4.95476664e+03
1.49000000e+01,1.00000000e+00,1.15776062e-01,1.00000000e+00,1.00057106e+00,1.75210706e+03,4.87564961e+03
1.50000000e+01,1.00000000e+00,1.11170053e-01,1.00000000e+00,1.00057050e+00,1.75382787e+03,4.79779616e+03
1.51000000e+01,1.00000000e+00,1.10043049e-01,1.00000000e+00,1.00056998e+00,1.75544441e+03,4.72118612e+03
1.52000000e+01,1.00000000e+00,1.10308409e-01,1.00000000e+00,1.00056948e+00,1.75695854e+03,4.64579962e+03
1.53000000e+01,1.00000000e+00,1.10667229e-01,1.00000000e+00,1.00056903e+00,1.75837210e+03,4.57161713e+03
1.54000000e+01,1.00000000e+00,1.09794855e-01,1.00000000e+00,1.00056860e+00,1.75968690e+03,4.49861941e+03
1.55000000e+01,1.00000000e+00,1.10935688e-01,1.00000000e+00,1.00056821e+00,1.76090471e+03,4.42678754e+03
1.56000000e+01,1.00000000e+00,1.10292912e-01,1.00000000e+00,1.00056785e+00,1.76202727e+03,4.35610291e+03
1.57000000e+01,1.00000000e+00,1.10461950e-01,1.00000000e+00,1.00056751e+00,1.76305630e+03,4.28654719e+03
1.58000000e+01,1.00000000e+00,1.11040354e-01,1.00000000e+00,1.00056721e+00,1.76399349e+03,4.21810235e+03
1.59000000e+01,1.00000000e+00,1.10209703e-01,1.00000000e+00,1.00056694e+00,1.76484050e+03,4.15075065e+03
1.60000000e+01,1.00000000e+00,1.11549616e-01,1.00000000e+00,1.00056670e+00,1.76559897e+03,4.08447462e+03
1.61000000e+01,1.00000000e+00,1.12240553e-01,1.00000000e+00,1.00056648e+00,1.76627051e+03,4.01925710e+03
1.62000000e+01,1.00000000e+00,1.12399817e-01,1.00000000e+00,1.00056629e+00,1.76685669e+03,3.95508117e+03
1.63000000e+01,1.00000000e+00,1.10912800e-01,1.00000000e+00,1.00056613e+00,1.76735907e+03,3.89193020e+03
1.64000000e+01,1.00000000e+00,1.12159491e-01,1.00000000e+00,1.00056600e+00,1.76777918e+03,3.82978783e+03
1.65000000e+01,1.00000000e+00,1.10740423e-01,1.00000000e+00,1.00056589e+00,1.76811854e+03,3.76863793e+03
1.66000000e+01,1.00000000e+00,1.11356258e-01,1.00000000e+00,1.00056580e+00,1.76837861e+03,3.70846466e+03
1.67000000e+01,1.00000000e+00,1.12370729e-01,1.00000000e+00,1.00056575e+00,1.76856086e+03,3.64925243e+03
1.68000000e+01,1.00000000e+00,1.12420559e-01,1.00000000e+00,1.00056571e+00,1.76866673e+03,3.59098588e+03
1.69000000e+01,1.00000000e+00,1.12076521e-01,1.00000000e+00,1.00056570e+00,1.76869761e+03,3.53364991e+03
1.70000000e+01,1.00000000e+00,1.10774040e-01,1.00000000e+00,1.00056572e+00,1.76865490e+03,3.47722965e+03
1.71000000e+01,1.00000000e+00,1.10170841e-01,1.00000000e+00,1.00056575e+00,1.76853997e+03,3.42171049e+03
1.72000000e+01,1.00000000e+00,1.10425711e-01,1.00000000e+00,1.00056581e+00,1.76835414e+03,3.36707803e+03
1.73000000e+01,1.00000000e+00,1.10744715e-01,1.00000000e+00,1.00056589e+00,1.76809875e+03,3.31331812e+03
1.74000000e+01,1.00000000e+00,1.10865116e-01,1.00000000e+00,1.00056600e+00,1.76777510e+03,3.26041680e+03
1.75000000e+01,1.00000000e+00,1.10666513e-01,1.00000000e+00,1.00056612e+00,1.76738445e+03,3.20836038e+03
1.76000000e+01,1.00000000e+00,1.11647367e-01,1.00000000e+00,1.00056627e+00,1.76692807e+03,3.15713535e+03
1.77000000e+01,1.00000000e+00,1.10080242e-01,1.00000000e+00,1.00056644e+00,1.76640719e+03,3.10672845e+03
1.78000000e+01,1.00000000e+00,1.10206842e-01,1.00000000e+00,1.00056662e+00,1.76582303e+03,3.05712660e+03
1.79000000e+01,1.00000000e+00,1.10453367e-01,1.00000000e+00,1.00056683e+00,1.76517679e+03,3.00831694e+03
1.80000000e+01,1.00000000e+00,1.10337257e-01,1.00000000e+00,1.00056706e+00,1.76446963e+03,2.96028683e+03
1.81000000e+01,1.00000000e+00,1.11940145e-01,1.00000000e+00,1.00056731e+00,1.76370272e+03,2.91302380e+03
1.82000000e+01,1.00000000e+00,1.10091448e-01,1.00000000e+00,1.00056757e+00,1.76287720e+03,2.86651563e+03
1.83000000e+01,1.00000000e+00,1.10855341e-01,1.00000000e+00,1.00056786e+00,1.76199418e+03,2.82075023e+03
1.84000000e+01,1.00000000e+00,1.12189054e-01,1.00000000e+00,1.00056816e+00,1.76105476e+03,2.77571576e+03
1.85000000e+01,1.00000000e+00,1.10062599e-01,1.00000000e+00,1.00056848e+00,1.76006003e+03,2.73140054e+03
1.86000000e+01,1.00000000e+00,1.10992432e-01,1.00000000e+00,1.00056882e+00,1.75901106e+03,2.68779309e+03
1.87000000e+01,1.00000000e+00,1.11652136e-01,1.00000000e+00,1.00056918e+00,1.75790889e+03,2.64488209e+03
1.88000000e+01,1.00000000e+00,1.09840393e-01,1.00000000e+00,1.00056955e+00,1.75675454e+03,2.60265642e+03
1.89000000e+01,1.00000000e+00,1.10817194e-01,1.00000000e+00,1.00056994e+00,1.75554905e+03,2.56110515e+03
1.90000000e+01,1.00000000e+00,1.11191750e-01,1.00000000e+00,1.00057035e+00,1.75429339e+03,2.52021749e+03
1.91000000e+01,1.00000000e+00,1.11684084e-01,1.00000000e+00,1.00057078e+00,1.75298856e+03,2.47998286e+03
1.92000000e+01,1.00000000e+00,1.10403299e-01,1.00000000e+00,1.00057122e+00,1.75163551e+03,2.44039082e+03
1.93000000e+01,1.00000000e+00,1.09059811e-01,1.00000000e+00,1.00057167e+00,1.75023520e+03,2.40143110e+03
1.94000000e+01,1.00000000e+00,1.10481024e-01,1.00000000e+00,1.00057215e+00,1.74878856e+03,2.36309361e+03
1.95000000e+01,1.00000000e+00,1.10439062e-01,1.00000000e+00,1.00057264e+00,1.74729650e+03,2.32536842e+03
1.96000000e+01,1.00000000e+00,1.09316111e-01,1.00000000e+00,1.00057314e+00,1.74575993e+03,2.28824574e+03
1.97000000e+01,1.00000000e+00,1.08377934e-01,1.00000000e+00,1.00057366e+00,1.74417974e+03,2.25171594e+03
1.98000000e+01,1.00000000e+00,1.09318972e-01,1.00000000e+00,1.00057419e+00,1.74255679e+03,2.21576957e+03
1.99000000e+01,1.00000000e+00,1.08858585e-01,1.00000000e+00,1.00057474e+00,1.74089196e+03,2.18039730e+03
2.00000000e+01,1.00000000e+00,1.10661268e-01,1.00000000e+00,1.00057531e+00,1.73918607e+03,2.14558996e+03
2.01000000e+01,1.00000000e+00,1.09059572e-01,1.00000000e+00,1.00057589e+00,1.73743997e+03,2.11133854e+03
2.02000000e+01,1.00000000e+00,1.09025955e-01,1.00000000e+00,1.00057648e+00,1.73565446e+03,2.07763415e+03
2.03000000e+01,1.00000000e+00,1.10917568e-01,1.00000000e+00,1.00057709e+00,1.73383036e+03,2.04446805e+03
2.04000000e+01,1.00000000e+00,1.07686758e-01,1.00000000e+00,1.00057771e+00,1.73196844e+03,2.01183165e+03
2.05000000e+01,1.00000000e+00,1.07121706e-01,1.00000000e+00,1.00057834e+00,1.73006950e+03,1.97971649e+03
2.06000000e+01,1.00000000e+00,1.10491753e-01,1.00000000e+00,1.00057899e+00,1.72813429e+03,1.94811425e+03
2.07000000e+01,1.00000000e+00,1.10281706e-01,1.00000000e+00,1.00057965e+00,1.72616356e+03,1.91701672e+03
2.08000000e+01,1.00000000e+00,1.09142065e-01,1.00000000e+00,1.00058032e+00,1.72415806e+03,1.88641586e+03
2.09000000e+01,1.00000000e+00,1.09120131e-01,1.00000000e+00,1.00058101e+00,1.72211850e+03,1.85630373e+03
2.10000000e+01,1.00000000e+00,1.06828690e-01,1.00000000e+00,1.00058171e+00,1.72004561e+03,1.82667252e+03
2.11000000e+01,1.00000000e+00,1.08251572e-01,1.00000000e+00,1.00058243e+00,1.71794009e+03,1.79751455e+03
2.12000000e+01,1.00000000e+00,1.08908653e-01,1.00000000e+00,1.00058315e+00,1.71580263e+03,1.76882227e+03
2.13000000e+01,1.00000000e+00,1.08922482e-01,1.00000000e+00,1.00058389e+00,1.71363390e+03,1.74058823e+03
2.14000000e+01,1.00000000e+00,1.08195782e-01,1.00000000e+00,1.00058464e+00,1.71143458e+03,1.71280513e+03
2.15000000e+01,1.00000000e+00,1.07460976e-01,1.00000000e+00,1.00058540e+00,1.70920532e+03,1.68546575e+03
2.16000000e+01,1.00000000e+00,1.08734369e-01,1.00000000e+00,1.00058618e+00,1.70694678e+03,1.65856301e+03
2.17000000e+01,1.00000000e+00,1.08520746e-01,1.00000000e+00,1.00058697e+00,1.70465958e+03,1.63208993e+03
2.18000000e+01,1.00000000e+00,6.76887751e-01,1.00000000e+00,1.00058777e+00,1.70234434e+03,1.60603966e+03
2.19000000e+01,1.00000000e+00,1.07640982e-01,1.00000000e+00,1.00058858e+00,1.70000170e+03,1.58040544e+03
2.20000000e+01,1.00000000e+00,1.06823444e-01,1.00000000e+00,1.00058940e+00,1.69763224e+03,1.55518063e+03
2.21000000e+01,1.00000000e+00,1.05625868e-01,1.00000000e+00,1.00059023e+00,1.69523657e+03,1.53035868e+03
2.22000000e+01,1.00000000e+00,1.07678890e-01,1.00000000e+00,1.00059108e+00,1.69281526e+03,1.50593317e+03
