1.70000000e+00,0.00000000e+00,1.78980827e-03,1.00000000e+00,9.90810635e+04,1.72805078e-01,1.71348616e+04,3.18363393e+03,-6.73302135e+02,-4.07142449e-01
1.80000000e+00,0.00000000e+00,1.36542320e-03,1.00000000e+00,9.70745747e+04,1.89692108e-01,1.84275942e+04,3.02356513e+03,-6.59672472e+02,-4.20551007e-01
1.90000000e+00,0.00000000e+00,1.58762932e-03,1.00000000e+00,9.50445118e+04,2.06786745e-01,1.96674518e+04,2.86123331e+03,-6.45883032e+02,-4.35700603e-01
2.00000000e+00,0.00000000e+00,1.75499916e-03,1.00000000e+00,9.29860215e+04,2.24131842e-01,2.08548646e+04,2.69619743e+03,-6.31900923e+02,-4.52995686e-01
2.10000000e+00,0.00000000e+00,1.87134743e-03,1.00000000e+00,9.08931583e+04,2.41780120e-01,2.19901704e+04,2.52791344e+03,-6.17685862e+02,-4.72984637e-01
2.20000000e+00,0.00000000e+00,1.49321556e-03,1.00000000e+00,8.87585098e+04,2.59797629e-01,2.30735953e+04,2.35569738e+03,-6.03187641e+02,-4.96432587e-01
2.30000000e+00,0.00000000e+00,1.38235092e-03,1.00000000e+00,8.65726441e+04,2.78268911e-01,2.41052282e+04,2.17866972e+03,-5.88342390e+02,-5.24444670e-01
2.40000000e+00,0.00000000e+00,1.19233131e-03,1.00000000e+00,8.43232651e+04,2.97304951e-01,2.50849844e+04,1.99566815e+03,-5.73066874e+02,-5.58686613e-01
2.50000000e+00,0.00000000e+00,1.23691559e-03,1.00000000e+00,8.19938666e+04,3.17056012e-01,2.60125526e+04,1.80510348e+03,-5.57249407e+02,-6.01808013e-01
2.60000000e+00,0.00000000e+00,2.58612633e-03,1.00000000e+00,7.95614798e+04,3.37733417e-01,2.68873151e+04,1.60470609e+03,-5.40734665e+02,-6.58330526e-01
2.70000000e+00,0.00000000e+00,1.27053261e-03,1.00000000e+00,7.69926646e+04,3.59649044e-01,2.77082205e+04,1.39103861e+03,-5.23296670e+02,-7.36748494e-01
2.80000000e+00,0.00000000e+00,1.28912926e-03,1.00000000e+00,7.42358019e+04,3.83293030e-01,2.84735687e+04,1.15843096e+03,-5.04586936e+02,-8.55421922e-01
2.90000000e+00,0.00000000e+00,1.29103661e-03,1.00000000e+00,7.12047106e+04,4.09504174e-01,2.91806173e+04,8.96088481e+02,-4.84024439e+02,-1.06426358e+00
3.00000000e+00,0.00000000e+00,1.35087967e-03,1.00000000e+00,6.77387536e+04,4.39903372e-01,2.98247772e+04,5.75156021e+02,-4.60528393e+02,-1.58402113e+00
3.10000000e+00,0.00000000e+00,1.42002106e-03,1.00000000e+00,6.34847454e+04,4.78264580e-01,3.03976909e+04,2.41401675e+02,-4.31730648e+02,-2.41641112e+00
3.20000000e+00,0.00000000e+00,1.43671036e-03,1.00000000e+00,5.74207140e+04,5.36728144e-01,3.08813639e+04,2.33006851e+02,-3.90825898e+02,1.32453810e+00
3.30000000e+00,0.00000000e+00,1.51419640e-03,1.00000000e+00,4.43670159e+04,6.97396596e-01,3.12198101e+04,1.29845887e+03,-3.04117716e+02,1.75641820e+01
3.40000000e+00,0.00000000e+00,3.65638733e-03,1.00000000e+00,1.07659330e+00,1.44841343e+01,3.10494242e+04,4.02327703e+04,-5.20973531e+02,-2.58973347e-02
3.50000000e+00,0.00000000e+00,4.72831726e-03,1.00000000e+00,1.01881138e+00,5.42549577e+01,3.05535477e+04,1.58978124e+05,-2.05751886e+03,-2.58841408e-02
3.60000000e+00,1.00000000e+00,7.01284409e-03,3.91237126e-05,1.01084202e+00,9.32872277e+01,3.00655905e+04,2.75504463e+05,-3.56553055e+03,-2.58835572e-02
3.70000000e+00,1.00000000e+00,9.11450386e-03,2.25771121e-05,1.00765952e+00,1.31592980e+02,2.95854264e+04,3.89860544e+05,-5.04547325e+03,-2.58834116e-02
3.80000000e+00,1.00000000e+00,1.16136074e-02,1.59548466e-05,1.00594683e+00,1.69184079e+02,2.91129310e+04,5.02082736e+05,-6.49780537e+03,-2.58833540e-02
3.90000000e+00,1.00000000e+00,1.57167912e-02,1.23887807e-05,1.00487684e+00,2.06072205e+02,2.86479819e+04,6.12206138e+05,-7.92297810e+03,-2.58833253e-02
4.00000000e+00,1.00000000e+00,1.72894001e-02,1.01603142e-05,1.00414505e+00,2.42268848e+02,2.81904585e+04,7.20265143e+05,-9.32143542e+03,-2.58833090e-02
4.10000000e+00,1.00000000e+00,1.84988976e-02,8.63600662e-06,1.00361309e+00,2.77785318e+02,2.77402423e+04,8.26293550e+05,-1.06936142e+04,-2.58832988e-02
4.20000000e+00,1.00000000e+00,1.97105408e-02,7.52785673e-06,1.00320903e+00,3.12632739e+02,2.72972164e+04,9.30324595e+05,-1.20399443e+04,-2.58832920e-02
4.30000000e+00,1.00000000e+00,2.13007927e-02,6.68607792e-06,1.00289174e+00,3.46822062e+02,2.68612662e+04,1.03239098e+06,-1.33608488e+04,-2.58832872e-02
4.40000000e+00,1.00000000e+00,2.41255760e-02,6.02506724e-06,1.00263605e+00,3.80364059e+02,2.64322786e+04,1.13252486e+06,-1.46567439e+04,-2.58832837e-02
4.50000000e+00,1.00000000e+00,2.54223347e-02,5.49235337e-06,1.00242564e+00,4.13269330e+02,2.60101424e+04,1.23075789e+06,-1.59280390e+04,-2.58832810e-02
4.60000000e+00,1.00000000e+00,2.68292427e-02,5.05398180e-06,1.00224950e+00,4.45548306e+02,2.55947481e+04,1.32712122e+06,-1.71751372e+04,-2.58832790e-02
4.70000000e+00,1.00000000e+00,2.93581486e-02,4.68700889e-06,1.00209993e+00,4.77211249e+02,2.51859882e+04,1.42164549e+06,-1.83984351e+04,-2.58832774e-02
4.80000000e+00,1.00000000e+00,3.07247639e-02,4.37537333e-06,1.00197136e+00,5.08268258e+02,2.47837565e+04,1.51436084e+06,-1.95983226e+04,-2.58832761e-02
4.90000000e+00,1.00000000e+00,3.44407558e-02,4.10749553e-06,1.00185968e+00,5.38729270e+02,2.43879490e+04,1.60529693e+06,-2.07751838e+04,-2.58832750e-02
5.00000000e+00,1.00000000e+00,3.51111889e-02,3.87481640e-06,1.00176180e+00,5.68604061e+02,2.39984629e+04,1.69448297e+06,-2.19293964e+04,-2.58832742e-02
5.10000000e+00,1.00000000e+00,3.71198654e-02,3.67087273e-06,1.00167532e+00,5.97902253e+02,2.36151973e+04,1.78194766e+06,-2.30613320e+04,-2.58832734e-02
5.20000000e+00,1.00000000e+00,3.84113789e-02,3.49069269e-06,1.00159838e+00,6.26633310e+02,2.32380530e+04,1.86771926e+06,-2.41713564e+04,-2.58832728e-02
5.30000000e+00,1.00000000e+00,4.10656929e-02,3.33038914e-06,1.00152950e+00,6.54806548e+02,2.28669320e+04,1.95182560e+06,-2.52598294e+04,-2.58832723e-02
5.40000000e+00,1.00000000e+00,4.21166420e-02,3.18687911e-06,1.00146750e+00,6.82431131e+02,2.25017382e+04,2.03429401e+06,-2.63271052e+04,-2.58832718e-02
5.50000000e+00,1.00000000e+00,4.47907448e-02,3.05768606e-06,1.00141140e+00,7.09516077e+02,2.21423769e+04,2.11515143e+06,-2.73735321e+04,-2.58832714e-02
5.60000000e+00,1.00000000e+00,4.61857319e-02,2.94079778e-06,1.00136041e+00,7.36070259e+02,2.17887551e+04,2.19442435e+06,-2.83994529e+04,-2.58832710e-02
5.70000000e+00,1.00000000e+00,4.81748581e-02,2.83456242e-06,1.00131388e+00,7.62102407e+02,2.14407810e+04,2.27213882e+06,-2.94052049e+04,-2.58832707e-02
5.80000000e+00,1.00000000e+00,4.93814945e-02,2.73761131e-06,1.00127126e+00,7.87621112e+02,2.10983644e+04,2.34832050e+06,-3.03911201e+04,-2.58832705e-02
5.90000000e+00,1.00000000e+00,5.14447689e-02,2.64880074e-06,1.00123208e+00,8.12634827e+02,2.07614165e+04,2.42299462e+06,-3.13575250e+04,-2.58832702e-02
6.00000000e+00,1.00000000e+00,5.17973900e-02,2.56716757e-06,1.00119595e+00,8.37151869e+02,2.04298501e+04,2.49618600e+06,-3.23047409e+04,-2.58832700e-02
6.10000000e+00,1.00000000e+00,5.30264378e-02,2.49189495e-06,1.00116254e+00,8.61180422e+02,2.01035792e+04,2.56791908e+06,-3.32330841e+04,-2.58832698e-02
6.20000000e+00,1.00000000e+00,5.59027195e-02,2.42228559e-06,1.00113156e+00,8.84728538e+02,1.97825191e+04,2.63821791e+06,-3.41428655e+04,-2.58832696e-02
6.30000000e+00,1.00000000e+00,5.70251942e-02,2.35774060e-06,1.00110277e+00,9.07804139e+02,1.94665868e+04,2.70710612e+06,-3.50343914e+04,-2.58832695e-02
6.40000000e+00,1.00000000e+00,5.79760075e-02,2.29774279e-06,1.00107594e+00,9.30415022e+02,1.91557002e+04,2.77460699e+06,-3.59079628e+04,-2.58832693e-02
6.50000000e+00,1.00000000e+00,5.94527721e-02,2.24184313e-06,1.00105089e+00,9.52568857e+02,1.88497788e+04,2.84074343e+06,-3.67638762e+04,-2.58832692e-02
6.60000000e+00,1.00000000e+00,6.15847111e-02,2.18964994e-06,1.00102746e+00,9.74273193e+02,1.85487433e+04,2.90553796e+06,-3.76024232e+04,-2.58832691e-02
6.70000000e+00,1.00000000e+00,6.29868507e-02,2.14081999e-06,1.00100549e+00,9.95535454e+02,1.82525157e+04,2.96901276e+06,-3.84238907e+04,-2.58832690e-02
6.80000000e+00,1.00000000e+00,6.38916492e-02,2.09505122e-06,1.00098486e+00,1.01636295e+03,1.79610192e+04,3.03118964e+06,-3.92285610e+04,-2.58832689e-02
6.90000000e+00,1.00000000e+00,6.59718513e-02,2.05207677e-06,1.00096547e+00,1.03676287e+03,1.76741781e+04,3.09209006e+06,-4.00167118e+04,-2.58832688e-02
7.00000000e+00,1.00000000e+00,6.75368309e-02,2.01166000e-06,1.00094720e+00,1.05674228e+03,1.73919183e+04,3.15173514e+06,-4.07886165e+04,-2.58832687e-02
7.10000000e+00,1.00000000e+00,6.89985752e-02,1.97359031e-06,1.00092996e+00,1.07630815e+03,1.71141664e+04,3.21014566e+06,-4.15445440e+04,-2.58832686e-02
7.20000000e+00,1.00000000e+00,7.08475113e-02,1.93767967e-06,1.00091368e+00,1.09546733e+03,1.68408505e+04,3.26734207e+06,-4.22847589e+04,-2.58832685e-02
7.30000000e+00,1.00000000e+00,7.07211494e-02,1.90375965e-06,1.00089828e+00,1.11422656e+03,1.65718998e+04,3.32334449e+06,-4.30095216e+04,-2.58832685e-02
7.40000000e+00,1.00000000e+00,7.22386837e-02,1.87167899e-06,1.00088370e+00,1.13259246e+03,1.63072445e+04,3.37817270e+06,-4.37190882e+04,-2.58832684e-02
7.50000000e+00,1.00000000e+00,7.36858845e-02,1.84130138e-06,1.00086988e+00,1.15057156e+03,1.60468161e+04,3.43184619e+06,-4.44137108e+04,-2.58832683e-02
7.60000000e+00,1.00000000e+00,7.34357834e-02,1.81250375e-06,1.00085677e+00,1.16817028e+03,1.57905470e+04,3.48438413e+06,-4.50936374e+04,-2.58832683e-02
7.70000000e+00,1.00000000e+00,7.43196011e-02,1.78517462e-06,1.00084431e+00,1.18539494e+03,1.55383707e+04,3.53580536e+06,-4.57591120e+04,-2.58832682e-02
7.80000000e+00,1.00000000e+00,7.77139664e-02,1.75921283e-06,1.00083246e+00,1.20225175e+03,1.52902221e+04,3.58612843e+06,-4.64103748e+04,-2.58832682e-02
7.90000000e+00,1.00000000e+00,7.93437958e-02,1.73452633e-06,1.00082118e+00,1.21874682e+03,1.50460366e+04,3.63537161e+06,-4.70476619e+04,-2.58832681e-02
8.00000000e+00,1.00000000e+00,7.78231621e-02,1.71103119e-06,1.00081044e+00,1.23488618e+03,1.48057510e+04,3.68355286e+06,-4.76712058e+04,-2.58832681e-02
8.10000000e+00,1.00000000e+00,8.04209709e-02,1.68865073e-06,1.00080020e+00,1.25067573e+03,1.45693030e+04,3.73068983e+06,-4.82812353e+04,-2.58832681e-02
8.20000000e+00,1.00000000e+00,8.12609196e-02,1.66731476e-06,1.00079043e+00,1.26612131e+03,1.43366314e+04,3.77679994e+06,-4.88779753e+04,-2.58832680e-02
8.30000000e+00,1.00000000e+00,8.26330185e-02,1.64695890e-06,1.00078110e+00,1.28122865e+03,1.41076758e+04,3.82190028e+06,-4.94616473e+04,-2.58832680e-02
8.40000000e+00,1.00000000e+00,8.35299492e-02,1.62752396e-06,1.00077219e+00,1.29600338e+03,1.38823768e+04,3.86600768e+06,-5.00324691e+04,-2.58832679e-02
8.50000000e+00,1.00000000e+00,8.46366882e-02,1.60895549e-06,1.00076367e+00,1.31045106e+03,1.36606761e+04,3.90913871e+06,-5.05906551e+04,-2.58832679e-02
8.60000000e+00,1.00000000e+00,8.41133595e-02,1.59120327e-06,1.00075552e+00,1.32457714e+03,1.34425163e+04,3.95130967e+06,-5.11364162e+04,-2.58832679e-02
8.70000000e+00,1.00000000e+00,8.82735252e-02,1.57422091e-06,1.00074772e+00,1.33838699e+03,1.32278406e+04,3.99253659e+06,-5.16699598e+04,-2.58832679e-02
8.80000000e+00,1.00000000e+00,8.58621597e-02,1.55796552e-06,1.00074025e+00,1.35188590e+03,1.30165936e+04,4.03283525e+06,-5.21914903e+04,-2.58832678e-02
8.90000000e+00,1.00000000e+00,8.77213478e-02,1.54239734e-06,1.00073309e+00,1.36507907e+03,1.28087204e+04,4.07222117e+06,-5.27012084e+04,-2.58832678e-02
9.00000000e+00,1.00000000e+00,8.94379616e-02,1.52747950e-06,1.00072623e+00,1.37797161e+03,1.26041672e+04,4.11070963e+06,-5.31993118e+04,-2.58832678e-02
9.10000000e+00,1.00000000e+00,9.00688171e-02,1.51317776e-06,1.00071964e+00,1.39056857e+03,1.24028810e+04,4.14831564e+06,-5.36859950e+04,-2.58832678e-02
9.20000000e+00,1.00000000e+00,8.99364948e-02,1.49946024e-06,1.00071333e+00,1.40287488e+03,1.22048094e+04,4.18505400e+06,-5.41614494e+04,-2.58832677e-02
9.30000000e+00,1.00000000e+00,9.09588337e-02,1.48629728e-06,1.00070726e+00,1.41489542e+03,1.20099013e+04,4.22093925e+06,-5.46258631e+04,-2.58832677e-02
9.40000000e+00,1.00000000e+00,9.02252197e-02,1.47366120e-06,1.00070144e+00,1.42663500e+03,1.18181061e+04,4.25598572e+06,-5.50794216e+04,-2.58832677e-02
9.50000000e+00,1.00000000e+00,9.29358006e-02,1.46152615e-06,1.00069584e+00,1.43809832e+03,1.16293741e+04,4.29020747e+06,-5.55223069e+04,-2.58832677e-02
9.60000000e+00,1.00000000e+00,9.32474136e-02,1.44986798e-06,1.00069046e+00,1.44929002e+03,1.14436563e+04,4.32361837e+06,-5.59546985e+04,-2.58832676e-02
9.70000000e+00,1.00000000e+00,9.38124657e-02,1.43866408e-06,1.00068529e+00,1.46021469e+03,1.12609047e+04,4.35623205e+06,-5.63767728e+04,-2.58832676e-02
9.80000000e+00,1.00000000e+00,9.37991142e-02,1.42789327e-06,1.00068032e+00,1.47087679e+03,1.10810718e+04,4.38806193e+06,-5.67887034e+04,-2.58832676e-02
9.90000000e+00,1.00000000e+00,9.50341225e-02,1.41753570e-06,1.00067554e+00,1.48128077e+03,1.09041110e+04,4.41912120e+06,-5.71906611e+04,-2.58832676e-02
1.00000000e+01,1.00000000e+00,9.59329605e-02,1.40757272e-06,1.00067094e+00,1.49143097e+03,1.07299764e+04,4.44942285e+06,-5.75828138e+04,-2.58832676e-02
1.01000000e+01,1.00000000e+00,9.58290100e-02,1.39798681e-06,1.00066651e+00,1.50133166e+03,1.05586230e+04,4.47897965e+06,-5.79653271e+04,-2.58832676e-02
1.02000000e+01,1.00000000e+00,9.70489979e-02,1.38876149e-06,1.00066225e+00,1.51098706e+03,1.03900063e+04,4.50780417e+06,-5.83383635e+04,-2.58832676e-02
1.03000000e+01,1.00000000e+00,9.82010365e-02,1.37988125e-06,1.00065815e+00,1.52040131e+03,1.02240826e+04,4.53590879e+06,-5.87020832e+04,-2.58832675e-02
1.04000000e+01,1.00000000e+00,9.72387791e-02,1.37133147e-06,1.00065420e+00,1.52957849e+03,1.00608089e+04,4.56330567e+06,-5.90566435e+04,-2.58832675e-02
1.05000000e+01,1.00000000e+00,9.98842716e-02,1.36309836e-06,1.00065039e+00,1.53852261e+03,9.90014277e+03,4.59000678e+06,-5.94021995e+04,-2.58832675e-02
1.06000000e+01,1.00000000e+00,9.88070965e-02,1.35516891e-06,1.00064673e+00,1.54723761e+03,9.74204270e+03,4.61602391e+06,-5.97389036e+04,-2.58832675e-02
1.07000000e+01,1.00000000e+00,1.01130724e-01,1.34753082e-06,1.00064319e+00,1.55572738e+03,9.58646767e+03,4.64136864e+06,-6.00669058e+04,-2.58832675e-02
1.08000000e+01,1.00000000e+00,1.00224257e-01,1.34017248e-06,1.00063979e+00,1.56399573e+03,9.43337733e+03,4.66605238e+06,-6.03863537e+04,-2.58832675e-02
1.09000000e+01,1.00000000e+00,1.02035284e-01,1.33308287e-06,1.00063651e+00,1.57204643e+03,9.28273201e+03,4.69008634e+06,-6.06973923e+04,-2.58832675e-02
1.10000000e+01,1.00000000e+00,1.01795435e-01,1.32625160e-06,1.00063335e+00,1.57988317e+03,9.13449267e+03,4.71348156e+06,-6.10001647e+04,-2.58832675e-02
1.11000000e+01,1.00000000e+00,1.02058172e-01,1.31966879e-06,1.00063031e+00,1.58750959e+03,8.98862087e+03,4.73624891e+06,-6.12948114e+04,-2.58832675e-02
1.12000000e+01,1.00000000e+00,1.00829601e-01,1.31332509e-06,1.00062738e+00,1.59492926e+03,8.84507879e+03,4.75839906e+06,-6.15814706e+04,-2.58832674e-02
1.13000000e+01,1.00000000e+00,1.03195906e-01,1.30721162e-06,1.00062455e+00,1.60214572e+03,8.70382925e+03,4.77994254e+06,-6.18602783e+04,-2.58832674e-02
1.14000000e+01,1.00000000e+00,1.02612019e-01,1.30131994e-06,1.00062182e+00,1.60916242e+03,8.56483561e+03,4.80088968e+06,-6.21313685e+04,-2.58832674e-02
1.15000000e+01,1.00000000e+00,1.04066610e-01,1.29564205e-06,1.00061920e+00,1.61598277e+03,8.42806185e+03,4.82125066e+06,-6.23948729e+04,-2.58832674e-02
1.16000000e+01,1.00000000e+00,1.04643822e-01,1.29017033e-06,1.00061667e+00,1.62261013e+03,8.29347251e+03,4.84103550e+06,-6.26509209e+04,-2.58832674e-02
1.17000000e+01,1.00000000e+00,1.04740381e-01,1.28489753e-06,1.00061423e+00,1.62904780e+03,8.16103271e+03,4.86025403e+06,-6.28996402e+04,-2.58832674e-02
1.18000000e+01,1.00000000e+00,1.04751587e-01,1.27981676e-06,1.00061188e+00,1.63529902e+03,8.03070813e+03,4.87891597e+06,-6.31411561e+04,-2.58832674e-02
1.19000000e+01,1.00000000e+00,1.05814695e-01,1.27492144e-06,1.00060961e+00,1.64136699e+03,7.90246496e+03,4.89703083e+06,-6.33755919e+04,-2.58832674e-02
1.20000000e+01,1.00000000e+00,1.04482889e-01,1.27020531e-06,1.00060743e+00,1.64725484e+03,7.77626998e+03,4.91460800e+06,-6.36030692e+04,-2.58832674e-02
1.21000000e+01,1.00000000e+00,1.04718208e-01,1.26566240e-06,1.00060533e+00,1.65296568e+03,7.65209047e+03,4.93165671e+06,-6.38237074e+04,-2.58832674e-02
1.22000000e+01,1.00000000e+00,1.06382370e-01,1.26128701e-06,1.00060331e+00,1.65850254e+03,7.52989424e+03,4.94818604e+06,-6.40376239e+04,-2.58832674e-02
1.23000000e+01,1.00000000e+00,1.07343912e-01,1.25707371e-06,1.00060137e+00,1.66386841e+03,7.40964962e+03,4.96420493e+06,-6.42449345e+04,-2.58832674e-02
1.24000000e+01,1.00000000e+00,1.07707262e-01,1.25301728e-06,1.00059949e+00,1.66906624e+03,7.29132544e+03,4.97972216e+06,-6.44457528e+04,-2.58832674e-02
1.25000000e+01,1.00000000e+00,1.08049870e-01,1.24911278e-06,1.00059769e+00,1.67409893e+03,7.17489102e+03,4.99474638e+06,-6.46401907e+04,-2.58832674e-02
1.26000000e+01,1.00000000e+00,1.08133554e-01,1.24535544e-06,1.00059595e+00,1.67896933e+03,7.06031619e+03,5.00928610e+06,-6.48283584e+04,-2.58832673e-02
1.27000000e+01,1.00000000e+00,1.09273434e-01,1.24174073e-06,1.00059429e+00,1.68368023e+03,6.94757124e+03,5.02334969e+06,-6.50103642e+04,-2.58832673e-02
1.28000000e+01,1.00000000e+00,1.08643770e-01,1.23826430e-06,1.00059268e+00,1.68823441e+03,6.83662695e+03,5.03694538e+06,-6.51863147e+04,-2.58832673e-02
1.29000000e+01,1.00000000e+00,1.09582424e-01,1.23492198e-06,1.00059114e+00,1.69263456e+03,6.72745456e+03,5.05008128e+06,-6.53563147e+04,-2.58832673e-02
1.30000000e+01,1.00000000e+00,1.08665466e-01,1.23170980e-06,1.00058966e+00,1.69688337e+03,6.62002578e+03,5.06276535e+06,-6.55204673e+04,-2.58832673e-02
1.31000000e+01,1.00000000e+00,1.10050201e-01,1.22862392e-06,1.00058824e+00,1.70098345e+03,6.51431274e+03,5.07500544e+06,-6.56788741e+04,-2.58832673e-02
1.32000000e+01,1.00000000e+00,1.09982967e-01,1.22566067e-06,1.00058687e+00,1.70493740e+03,6.41028806e+03,5.08680927e+06,-6.58316348e+04,-2.58832673e-02
1.33000000e+01,1.00000000e+00,1.10759020e-01,1.22281656e-06,1.00058556e+00,1.70874775e+03,6.30792477e+03,5.09818441e+06,-6.59788478e+04,-2.58832673e-02
1.34000000e+01,1.00000000e+00,1.10636234e-01,1.22008819e-06,1.00058431e+00,1.71241701e+03,6.20719633e+03,5.10913835e+06,-6.61206096e+04,-2.58832673e-02
1.35000000e+01,1.00000000e+00,1.10939741e-01,1.21747233e-06,1.00058310e+00,1.71594764e+03,6.10807663e+03,5.11967843e+06,-6.62570154e+04,-2.58832673e-02
1.36000000e+01,1.00000000e+00,1.09375000e-01,1.21496588e-06,1.00058195e+00,1.71934205e+03,6.01053999e+03,5.12981186e+06,-6.63881586e+04,-2.58832673e-02
1.37000000e+01,1.00000000e+00,1.10490084e-01,1.21256583e-06,1.00058085e+00,1.72260264e+03,5.91456111e+03,5.13954578e+06,-6.65141314e+04,-2.58832673e-02
1.38000000e+01,1.00000000e+00,1.10548735e-01,1.21026933e-06,1.00057980e+00,1.72573174e+03,5.82011511e+03,5.14888716e+06,-6.66350241e+04,-2.58832673e-02
1.39000000e+01,1.00000000e+00,1.10903502e-01,1.20807359e-06,1.00057879e+00,1.72873165e+03,5.72717752e+03,5.15784289e+06,-6.67509259e+04,-2.58832673e-02
1.40000000e+01,1.00000000e+00,1.10424995e-01,1.20597597e-06,1.00057783e+00,1.73160466e+03,5.63572425e+03,5.16641975e+06,-6.68619244e+04,-2.58832673e-02
1.41000000e+01,1.00000000e+00,1.10803604e-01,1.20397391e-06,1.00057691e+00,1.73435298e+03,5.54573158e+03,5.17462439e+06,-6.69681058e+04,-2.58832673e-02
1.42000000e+01,1.00000000e+00,1.10007763e-01,1.20206495e-06,1.00057604e+00,1.73697882e+03,5.45717620e+03,5.18246336e+06,-6.70695550e+04,-2.58832673e-02
1.43000000e+01,1.00000000e+00,1.12680197e-01,1.20024671e-06,1.00057521e+00,1.73948432e+03,5.37003514e+03,5.18994312e+06,-6.71663552e+04,-2.58832673e-02
1.44000000e+01,1.00000000e+00,1.12525463e-01,1.19851691e-06,1.00057442e+00,1.74187163e+03,5.28428581e+03,5.19707000e+06,-6.72585887e+04,-2.58832673e-02
1.45000000e+01,1.00000000e+00,1.10940456e-01,1.19687336e-06,1.00057367e+00,1.74414282e+03,5.19990600e+03,5.20385024e+06,-6.73463361e+04,-2.58832673e-02
1.46000000e+01,1.00000000e+00,1.12730980e-01,1.19531392e-06,1.00057296e+00,1.74629995e+03,5.11687383e+03,5.21028999e+06,-6.74296769e+04,-2.58832673e-02
1.47000000e+01,1.00000000e+00,1.11681700e-01,1.19383655e-06,1.00057229e+00,1.74834505e+03,5.03516777e+03,5.21639527e+06,-6.75086893e+04,-2.58832673e-02
1.48000000e+01,1.00000000e+00,1.12378359e-01,1.19243928e-06,1.00057166e+00,1.75028010e+03,4.95476664e+03,5.22217204e+06,-6.75834501e+04,-2.58832673e-02
1.49000000e+01,1.00000000e+00,1.19438171e-01,1.19112020e-06,1.00057106e+00,1.75210706e+03,4.87564961e+03,5.22762612e+06,-6.76540349e+04,-2.58832673e-02
1.50000000e+01,1.00000000e+00,1.12748384e-01,1.18987748e-06,1.00057050e+00,1.75382787e+03,4.79779616e+03,5.23276329e+06,-6.77205182e+04,-2.58832673e-02
1.51000000e+01,1.00000000e+00,1.12098455e-01,1.18870934e-06,1.00056998e+00,1.75544441e+03,4.72118612e+03,5.23758918e+06,-6.77829731e+04,-2.58832673e-02
1.52000000e+01,1.00000000e+00,1.13342047e-01,1.18761407e-06,1.00056948e+00,1.75695854e+03,4.64579962e+03,5.24210936e+06,-6.78414716e+04,-2.58832673e-02
