1.10000000e-03,1.25393391e-01,0.00000000e+00,1.00000000e+00,2.48346711e+19,-4.99464878e+07,3.19366737e+00,8.50620996e+02,5.77836270e-12,1.99873802e-03,1.51349016e-10,1.25620757e-09,3.49951391e-03,2.51807461e-01,6.64660918e-06,3.21412863e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.20000000e-03,1.23930454e-01,0.00000000e+00,1.00000000e+00,1.14815244e+20,-4.99449549e+07,3.19457010e+00,8.50633379e+02,5.78037617e-12,1.99862260e-03,1.51419610e-10,1.25663879e-09,3.50055924e-03,2.51806557e-01,6.64580233e-06,3.21387133e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.30000000e-03,1.13406897e-01,1.00000000e+00,7.50380893e-02,6.12075729e+19,-4.99434289e+07,3.19544173e+00,8.50645764e+02,5.78239247e-12,1.99850714e-03,1.51488084e-10,1.25706767e-09,3.50160490e-03,2.51805653e-01,6.64575444e-06,3.21361000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.40000000e-03,1.24893665e-01,1.00000000e+00,7.50404257e-02,1.62849506e+19,-4.99419066e+07,3.19629593e+00,8.50658152e+02,5.78441096e-12,1.99839165e-03,1.51555381e-10,1.25749533e-09,3.50265089e-03,2.51804749e-01,6.64613585e-06,3.21334635e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-03,1.24639988e-01,1.00000000e+00,7.50433451e-02,1.73579254e+19,-4.99403863e+07,3.19714046e+00,8.50670544e+02,5.78643114e-12,1.99827612e-03,1.51622031e-10,1.25792242e-09,3.50369722e-03,2.51803844e-01,6.64676018e-06,3.21308136e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.60000000e-03,1.23037815e-01,0.00000000e+00,1.00000000e+00,1.84901852e+19,-4.99388669e+07,3.19797969e+00,8.50682939e+02,5.78845286e-12,1.99816055e-03,1.51688335e-10,1.25834930e-09,3.50474388e-03,2.51802939e-01,6.64752201e-06,3.21281557e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.70000000e-03,1.31606102e-01,0.00000000e+00,1.00000000e+00,1.65721778e+19,-4.99373478e+07,3.19881610e+00,8.50695338e+02,5.79047601e-12,1.99804494e-03,1.51754464e-10,1.25877618e-09,3.50579087e-03,2.51802033e-01,6.64836175e-06,3.21254931e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.80000000e-03,1.54927254e-01,0.00000000e+00,1.00000000e+00,1.96126045e+19,-4.99358288e+07,3.19965109e+00,8.50707741e+02,5.79250052e-12,1.99792930e-03,1.51820515e-10,1.25920316e-09,3.50683820e-03,2.51801127e-01,6.64924570e-06,3.21228273e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.90000000e-03,1.99073792e-01,1.00000000e+00,7.50571802e-02,3.06112157e+19,-4.99343095e+07,3.20048546e+00,8.50720147e+02,5.79452627e-12,1.99781362e-03,1.51886541e-10,1.25963033e-09,3.50788586e-03,2.51800221e-01,6.65015479e-06,3.21201595e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.00000000e-03,1.99306965e-01,0.00000000e+00,1.00000000e+00,1.68407227e+19,-4.99327900e+07,3.20131966e+00,8.50732558e+02,5.79655333e-12,1.99769791e-03,1.51952574e-10,1.26005771e-09,3.50893386e-03,2.51799314e-01,6.65107826e-06,3.21174902e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.10000000e-03,2.05442905e-01,0.00000000e+00,1.00000000e+00,1.91148012e+19,-4.99312702e+07,3.20215394e+00,8.50744972e+02,5.79858165e-12,1.99758216e-03,1.52018631e-10,1.26048533e-09,3.50998219e-03,2.51798408e-01,6.65201001e-06,3.21148196e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.20000000e-03,2.09773540e-01,0.00000000e+00,1.00000000e+00,7.15046136e+19,-4.99297500e+07,3.20298845e+00,8.50757391e+02,5.80061123e-12,1.99746637e-03,1.52084722e-10,1.26091320e-09,3.51103085e-03,2.51797501e-01,6.65294660e-06,3.21121481e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.30000000e-03,2.07198381e-01,1.00000000e+00,7.50718319e-02,2.43044256e+19,-4.99282294e+07,3.20382326e+00,8.50769813e+02,5.80264207e-12,1.99735054e-03,1.52150852e-10,1.26134133e-09,3.51207985e-03,2.51796593e-01,6.65388609e-06,3.21094756e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.40000000e-03,1.38507843e-01,0.00000000e+00,1.00000000e+00,3.53429431e+19,-4.99267084e+07,3.20465842e+00,8.50782239e+02,5.80467416e-12,1.99723468e-03,1.52217026e-10,1.26176971e-09,3.51312919e-03,2.51795686e-01,6.65482738e-06,3.21068023e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.50000000e-03,2.08129168e-01,0.00000000e+00,1.00000000e+00,1.36915115e+20,-4.99251870e+07,3.20549396e+00,8.50794669e+02,5.80670752e-12,1.99711878e-03,1.52283244e-10,1.26219836e-09,3.51417886e-03,2.51794778e-01,6.65576984e-06,3.21041281e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.60000000e-03,1.51866198e-01,0.00000000e+00,1.00000000e+00,1.32854957e+19,-4.99236652e+07,3.20632989e+00,8.50807104e+02,5.80874213e-12,1.99700284e-03,1.52349508e-10,1.26262727e-09,3.51522886e-03,2.51793869e-01,6.65671312e-06,3.21014532e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.70000000e-03,1.53239250e-01,0.00000000e+00,1.00000000e+00,4.98793041e+19,-4.99221430e+07,3.20716623e+00,8.50819542e+02,5.81077800e-12,1.99688687e-03,1.52415818e-10,1.26305644e-09,3.51627920e-03,2.51792961e-01,6.65765702e-06,3.20987774e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.80000000e-03,2.08063602e-01,0.00000000e+00,1.00000000e+00,4.98274049e+19,-4.99206204e+07,3.20800297e+00,8.50831984e+02,5.81281511e-12,1.99677085e-03,1.52482175e-10,1.26348589e-09,3.51732988e-03,2.51792052e-01,6.65860144e-06,3.20961008e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.90000000e-03,1.54092789e-01,0.00000000e+00,1.00000000e+00,6.53027236e+19,-4.99190973e+07,3.20884012e+00,8.50844430e+02,5.81485349e-12,1.99665481e-03,1.52548579e-10,1.26391559e-09,3.51838089e-03,2.51791143e-01,6.65954631e-06,3.20934235e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.00000000e-03,1.53697729e-01,0.00000000e+00,1.00000000e+00,1.01615109e+20,-4.99175739e+07,3.20967768e+00,8.50856880e+02,5.81689313e-12,1.99653872e-03,1.52615029e-10,1.26434557e-09,3.51943224e-03,2.51790233e-01,6.66049160e-06,3.20907453e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10000000e-03,1.53783798e-01,0.00000000e+00,1.00000000e+00,4.67434232e+19,-4.99160500e+07,3.21051566e+00,8.50869334e+02,5.81893403e-12,1.99642260e-03,1.52681528e-10,1.26477581e-09,3.52048393e-03,2.51789324e-01,6.66143727e-06,3.20880664e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.20000000e-03,1.54079914e-01,0.00000000e+00,1.00000000e+00,1.08259145e+20,-4.99145257e+07,3.21135405e+00,8.50881791e+02,5.82097620e-12,1.99630644e-03,1.52748073e-10,1.26520632e-09,3.52153595e-03,2.51788414e-01,6.66238333e-06,3.20853866e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.30000000e-03,1.52364731e-01,0.00000000e+00,1.00000000e+00,4.35320058e+19,-4.99130011e+07,3.21219285e+00,8.50894253e+02,5.82301961e-12,1.99619024e-03,1.52814666e-10,1.26563709e-09,3.52258831e-03,2.51787503e-01,6.66332977e-06,3.20827061e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.40000000e-03,2.08366394e-01,0.00000000e+00,1.00000000e+00,3.77126650e+19,-4.99114760e+07,3.21303207e+00,8.50906719e+02,5.82506431e-12,1.99607400e-03,1.52881306e-10,1.26606813e-09,3.52364100e-03,2.51786593e-01,6.66427658e-06,3.20800248e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-03,1.52698517e-01,0.00000000e+00,1.00000000e+00,2.66763873e+19,-4.99099504e+07,3.21387170e+00,8.50919189e+02,5.82711026e-12,1.99595773e-03,1.52947993e-10,1.26649944e-09,3.52469404e-03,2.51785682e-01,6.66522377e-06,3.20773427e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.60000000e-03,1.53108835e-01,1.00000000e+00,7.51198917e-02,8.64087713e+20,-4.99084245e+07,3.21471175e+00,8.50931663e+02,5.82915748e-12,1.99584142e-03,1.53014728e-10,1.26693102e-09,3.52574741e-03,2.51784771e-01,6.66617132e-06,3.20746598e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.70000000e-03,1.53419256e-01,1.00000000e+00,7.51235995e-02,7.34502917e+19,-4.99068981e+07,3.21555221e+00,8.50944140e+02,5.83120596e-12,1.99572508e-03,1.53081511e-10,1.26736286e-09,3.52680111e-03,2.51783859e-01,6.66711924e-06,3.20719761e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.80000000e-03,2.09768295e-01,0.00000000e+00,1.00000000e+00,1.96249062e+19,-4.99053714e+07,3.21639309e+00,8.50956622e+02,5.83325572e-12,1.99560869e-03,1.53148341e-10,1.26779498e-09,3.52785516e-03,2.51782947e-01,6.66806754e-06,3.20692916e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.90000000e-03,1.51762962e-01,0.00000000e+00,1.00000000e+00,5.99208602e+19,-4.99038442e+07,3.21723438e+00,8.50969108e+02,5.83530674e-12,1.99549227e-03,1.53215218e-10,1.26822736e-09,3.52890954e-03,2.51782035e-01,6.66901620e-06,3.20666063e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.00000000e-03,1.54367685e-01,0.00000000e+00,1.00000000e+00,5.22847165e+19,-4.99023166e+07,3.21807609e+00,8.50981598e+02,5.83735904e-12,1.99537581e-03,1.53282144e-10,1.26866001e-09,3.52996426e-03,2.51781123e-01,6.66996524e-06,3.20639203e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.10000000e-03,1.53014660e-01,0.00000000e+00,1.00000000e+00,1.08394539e+20,-4.99007886e+07,3.21891822e+00,8.50994091e+02,5.83941260e-12,1.99525932e-03,1.53349117e-10,1.26909293e-09,3.53101932e-03,2.51780210e-01,6.67091464e-06,3.20612334e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.20000000e-03,1.51831865e-01,0.00000000e+00,1.00000000e+00,1.29303800e+19,-4.98992601e+07,3.21976076e+00,8.51006589e+02,5.84146745e-12,1.99514278e-03,1.53416138e-10,1.26952612e-09,3.53207472e-03,2.51779297e-01,6.67186442e-06,3.20585457e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.30000000e-03,1.52661562e-01,1.00000000e+00,7.51458769e-02,4.63434988e+19,-4.98977313e+07,3.22060373e+00,8.51019090e+02,5.84352355e-12,1.99502621e-03,1.53483207e-10,1.26995958e-09,3.53313045e-03,2.51778384e-01,6.67281456e-06,3.20558573e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.40000000e-03,2.06880569e-01,1.00000000e+00,7.51495949e-02,1.92639326e+19,-4.98962020e+07,3.22144710e+00,8.51031596e+02,5.84558094e-12,1.99490960e-03,1.53550323e-10,1.27039331e-09,3.53418653e-03,2.51777471e-01,6.67376508e-06,3.20531680e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.50000000e-03,1.52463436e-01,0.00000000e+00,1.00000000e+00,5.66838823e+19,-4.98946724e+07,3.22229090e+00,8.51044106e+02,5.84763961e-12,1.99479296e-03,1.53617488e-10,1.27082731e-09,3.53524294e-03,2.51776557e-01,6.67471597e-06,3.20504779e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.60000000e-03,1.53710604e-01,0.00000000e+00,1.00000000e+00,2.18626217e+20,-4.98931423e+07,3.22313512e+00,8.51056619e+02,5.84969955e-12,1.99467627e-03,1.53684700e-10,1.27126158e-09,3.53629970e-03,2.51775643e-01,6.67566723e-06,3.20477871e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.70000000e-03,1.53638124e-01,0.00000000e+00,1.00000000e+00,4.60428278e+18,-4.98916117e+07,3.22397975e+00,8.51069137e+02,5.85176077e-12,1.99455955e-03,1.53751961e-10,1.27169612e-09,3.53735679e-03,2.51774728e-01,6.67661886e-06,3.20450955e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.80000000e-03,1.52759075e-01,0.00000000e+00,1.00000000e+00,5.11295967e+19,-4.98900808e+07,3.22482480e+00,8.51081659e+02,5.85382327e-12,1.99444279e-03,1.53819269e-10,1.27213093e-09,3.53841422e-03,2.51773814e-01,6.67757087e-06,3.20424030e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.90000000e-03,1.54088497e-01,1.00000000e+00,7.51682066e-02,9.96447075e+18,-4.98885495e+07,3.22567027e+00,8.51094184e+02,5.85588705e-12,1.99432600e-03,1.53886626e-10,1.27256601e-09,3.53947200e-03,2.51772899e-01,6.67852324e-06,3.20397098e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.00000000e-03,1.53280020e-01,0.00000000e+00,1.00000000e+00,1.57967897e+19,-4.98870177e+07,3.22651616e+00,8.51106714e+02,5.85795210e-12,1.99420917e-03,1.53954031e-10,1.27300136e-09,3.54053011e-03,2.51771983e-01,6.67947599e-06,3.20370157e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.10000000e-03,2.08866358e-01,0.00000000e+00,1.00000000e+00,1.73973774e+20,-4.98854855e+07,3.22736247e+00,8.51119247e+02,5.86001845e-12,1.99409229e-03,1.54021484e-10,1.27343699e-09,3.54158856e-03,2.51771068e-01,6.68042911e-06,3.20343209e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.20000000e-03,1.52857065e-01,0.00000000e+00,1.00000000e+00,6.69043703e+19,-4.98839529e+07,3.22820920e+00,8.51131785e+02,5.86208607e-12,1.99397539e-03,1.54088985e-10,1.27387288e-09,3.54264736e-03,2.51770152e-01,6.68138261e-06,3.20316252e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.30000000e-03,2.10052252e-01,0.00000000e+00,1.00000000e+00,1.08049395e+19,-4.98824199e+07,3.22905635e+00,8.51144327e+02,5.86415499e-12,1.99385844e-03,1.54156534e-10,1.27430905e-09,3.54370649e-03,2.51769236e-01,6.68233647e-06,3.20289288e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.40000000e-03,1.52698040e-01,0.00000000e+00,1.00000000e+00,1.56920014e+19,-4.98808864e+07,3.22990392e+00,8.51156872e+02,5.86622519e-12,1.99374145e-03,1.54224132e-10,1.27474549e-09,3.54476597e-03,2.51768319e-01,6.68329072e-06,3.20262316e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-03,2.07304478e-01,0.00000000e+00,1.00000000e+00,7.20891241e+19,-4.98793526e+07,3.23075191e+00,8.51169422e+02,5.86829668e-12,1.99362443e-03,1.54291778e-10,1.27518220e-09,3.54582578e-03,2.51767402e-01,6.68424533e-06,3.20235335e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.60000000e-03,1.52771473e-01,1.00000000e+00,7.51943246e-02,7.59931069e+19,-4.98778183e+07,3.23160032e+00,8.51181976e+02,5.87036945e-12,1.99350737e-03,1.54359473e-10,1.27561919e-09,3.54688594e-03,2.51766485e-01,6.68520032e-06,3.20208347e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.70000000e-03,1.53118134e-01,1.00000000e+00,7.51980616e-02,6.22351186e+19,-4.98762836e+07,3.23244916e+00,8.51194533e+02,5.87244351e-12,1.99339028e-03,1.54427216e-10,1.27605645e-09,3.54794644e-03,2.51765568e-01,6.68615568e-06,3.20181350e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.80000000e-03,1.53515816e-01,1.00000000e+00,7.52018000e-02,4.46652898e+20,-4.98747485e+07,3.23329841e+00,8.51207095e+02,5.87451887e-12,1.99327314e-03,1.54495008e-10,1.27649398e-09,3.54900728e-03,2.51764650e-01,6.68711142e-06,3.20154346e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.90000000e-03,1.54803753e-01,0.00000000e+00,1.00000000e+00,2.15421429e+18,-4.98732129e+07,3.23414809e+00,8.51219661e+02,5.87659552e-12,1.99315597e-03,1.54562848e-10,1.27693178e-09,3.55006846e-03,2.51763732e-01,6.68806753e-06,3.20127333e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.00000000e-03,1.53233528e-01,0.00000000e+00,1.00000000e+00,1.48213189e+19,-4.98716770e+07,3.23499819e+00,8.51232231e+02,5.87867345e-12,1.99303876e-03,1.54630737e-10,1.27736986e-09,3.55112999e-03,2.51762814e-01,6.68902401e-06,3.20100313e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.10000000e-03,2.07747698e-01,0.00000000e+00,1.00000000e+00,1.34257762e+20,-4.98701406e+07,3.23584871e+00,8.51244804e+02,5.88075269e-12,1.99292151e-03,1.54698674e-10,1.27780821e-09,3.55219186e-03,2.51761896e-01,6.68998088e-06,3.20073284e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.20000000e-03,1.52524710e-01,0.00000000e+00,1.00000000e+00,1.83750107e+20,-4.98686038e+07,3.23669965e+00,8.51257382e+02,5.88283322e-12,1.99280422e-03,1.54766660e-10,1.27824684e-09,3.55325407e-03,2.51760977e-01,6.69093811e-06,3.20046247e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.30000000e-03,1.52582407e-01,0.00000000e+00,1.00000000e+00,1.93542680e+19,-4.98670666e+07,3.23755102e+00,8.51269964e+02,5.88491505e-12,1.99268690e-03,1.54834695e-10,1.27868574e-09,3.55431662e-03,2.51760058e-01,6.69189572e-06,3.20019203e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.40000000e-03,1.53118134e-01,0.00000000e+00,1.00000000e+00,4.22464324e+19,-4.98655289e+07,3.23840281e+00,8.51282550e+02,5.88699816e-12,1.99256954e-03,1.54902779e-10,1.27912492e-09,3.55537951e-03,2.51759138e-01,6.69285371e-06,3.19992150e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.50000000e-03,2.08297014e-01,1.00000000e+00,7.52280105e-02,1.24594633e+19,-4.98639908e+07,3.23925503e+00,8.51295140e+02,5.88908258e-12,1.99245214e-03,1.54970912e-10,1.27956437e-09,3.55644275e-03,2.51758218e-01,6.69381207e-06,3.19965089e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.60000000e-03,1.53211355e-01,0.00000000e+00,1.00000000e+00,4.51988128e+20,-4.98624524e+07,3.24010767e+00,8.51307734e+02,5.89116831e-12,1.99233470e-03,1.55039093e-10,1.28000409e-09,3.55750633e-03,2.51757298e-01,6.69477081e-06,3.19938020e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.70000000e-03,2.06281424e-01,0.00000000e+00,1.00000000e+00,2.50152619e+19,-4.98609135e+07,3.24096073e+00,8.51320332e+02,5.89325533e-12,1.99221722e-03,1.55107324e-10,1.28044409e-09,3.55857026e-03,2.51756378e-01,6.69572993e-06,3.19910943e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.80000000e-03,2.08111525e-01,0.00000000e+00,1.00000000e+00,1.32106100e+19,-4.98593741e+07,3.24181422e+00,8.51332934e+02,5.89534365e-12,1.99209971e-03,1.55175603e-10,1.28088437e-09,3.55963453e-03,2.51755457e-01,6.69668942e-06,3.19883858e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.90000000e-03,1.53174400e-01,0.00000000e+00,1.00000000e+00,3.30442124e+19,-4.98578344e+07,3.24266813e+00,8.51345540e+02,5.89743328e-12,1.99198216e-03,1.55243932e-10,1.28132492e-09,3.56069914e-03,2.51754536e-01,6.69764929e-06,3.19856765e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.00000000e-03,1.54682159e-01,0.00000000e+00,1.00000000e+00,3.64244974e+19,-4.98562942e+07,3.24352247e+00,8.51358150e+02,5.89952421e-12,1.99186456e-03,1.55312310e-10,1.28176575e-09,3.56176410e-03,2.51753615e-01,6.69860954e-06,3.19829664e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.10000000e-03,2.07575560e-01,0.00000000e+00,1.00000000e+00,7.92125658e+19,-4.98547536e+07,3.24437723e+00,8.51370765e+02,5.90161644e-12,1.99174694e-03,1.55380737e-10,1.28220686e-09,3.56282940e-03,2.51752694e-01,6.69957016e-06,3.19802555e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.20000000e-03,1.53136969e-01,0.00000000e+00,1.00000000e+00,5.55128668e+19,-4.98532126e+07,3.24523242e+00,8.51383383e+02,5.90370999e-12,1.99162927e-03,1.55449213e-10,1.28264824e-09,3.56389504e-03,2.51751772e-01,6.70053116e-06,3.19775438e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.30000000e-03,1.53818369e-01,0.00000000e+00,1.00000000e+00,1.66675504e+19,-4.98516711e+07,3.24608804e+00,8.51396005e+02,5.90580484e-12,1.99151157e-03,1.55517738e-10,1.28308990e-09,3.56496103e-03,2.51750850e-01,6.70149254e-06,3.19748312e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.40000000e-03,1.52747393e-01,0.00000000e+00,1.00000000e+00,2.12545076e+19,-4.98501293e+07,3.24694408e+00,8.51408632e+02,5.90790100e-12,1.99139382e-03,1.55586312e-10,1.28353183e-09,3.56602737e-03,2.51749927e-01,6.70245430e-06,3.19721179e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-03,1.53256416e-01,0.00000000e+00,1.00000000e+00,1.87162833e+19,-4.98485870e+07,3.24780055e+00,8.51421262e+02,5.90999847e-12,1.99127604e-03,1.55654936e-10,1.28397404e-09,3.56709405e-03,2.51749005e-01,6.70341644e-06,3.19694037e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.60000000e-03,1.52660370e-01,0.00000000e+00,1.00000000e+00,6.82339645e+19,-4.98470443e+07,3.24865745e+00,8.51433897e+02,5.91209724e-12,1.99115822e-03,1.55723610e-10,1.28441653e-09,3.56816107e-03,2.51748082e-01,6.70437895e-06,3.19666887e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.70000000e-03,2.08771706e-01,1.00000000e+00,7.52731114e-02,2.84434758e+20,-4.98455011e+07,3.24951477e+00,8.51446535e+02,5.91419734e-12,1.99104037e-03,1.55792332e-10,1.28485930e-09,3.56922845e-03,2.51747158e-01,6.70534184e-06,3.19639729e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
