2.70000000e-02,1.08526945e+00,1.00000000e+00,2.57836211e-03,3.21275968e+19,-4.02934105e+07,1.73718694e+01,8.54527075e+02,1.64048835e-11,2.78416494e-02,3.47762140e-11,2.32713976e-10,5.83647851e-03,2.20757047e-01,1.05543112e-05,4.37141617e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.80000000e-02,1.07680917e+00,2.00000000e+00,3.57151524e-06,3.34315383e+20,-4.02696300e+07,1.75145314e+01,8.54729285e+02,1.67860688e-11,2.78389640e-02,3.55920425e-11,2.38235084e-10,5.85637398e-03,2.20732029e-01,1.06784486e-05,4.44826229e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.90000000e-02,1.08303618e+00,0.00000000e+00,1.00000000e+00,5.28421221e+19,-4.02453117e+07,1.76627560e+01,8.54936219e+02,1.71782477e-11,2.78362175e-02,3.64318713e-11,2.43907826e-10,5.87675550e-03,2.20706472e-01,1.08044852e-05,4.52621589e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.00000000e-02,1.08208036e+00,0.00000000e+00,1.00000000e+00,1.10455462e+20,-4.02204413e+07,1.78167226e+01,8.55148010e+02,1.75818949e-11,2.78334082e-02,3.72967553e-11,2.49738410e-10,5.89763705e-03,2.20680363e-01,1.09324886e-05,4.60530048e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10000000e-02,1.07128692e+00,1.00000000e+00,2.53816244e-03,3.42175781e+18,-4.01950038e+07,1.79766224e+01,8.55364798e+02,1.79975125e-11,2.78305345e-02,3.81878115e-11,2.55733387e-10,5.91903323e-03,2.20653687e-01,1.10625298e-05,4.68554049e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.20000000e-02,1.07003689e+00,1.00000000e+00,2.52943366e-03,3.28595210e+20,-4.01689838e+07,1.81426582e+01,8.55586726e+02,1.84256323e-11,2.78275945e-02,3.91062231e-11,2.61899684e-10,5.94095926e-03,2.20626427e-01,1.11946830e-05,4.76696131e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.30000000e-02,1.07046700e+00,1.00000000e+00,2.52122173e-03,1.49575935e+19,-4.01423650e+07,1.83150457e+01,8.55813948e+02,1.88668176e-11,2.78245861e-02,4.00532450e-11,2.68244626e-10,5.96343103e-03,2.20598566e-01,1.13290259e-05,4.84958938e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.40000000e-02,1.07218456e+00,0.00000000e+00,1.00000000e+00,1.79579248e+19,-4.01151308e+07,1.84940143e+01,8.56046621e+02,1.93216658e-11,2.78215075e-02,4.10302083e-11,2.74775966e-10,5.98646514e-03,2.20570088e-01,1.14656402e-05,4.93345225e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-02,1.07856607e+00,1.00000000e+00,2.50633034e-03,2.01330649e+20,-4.00872636e+07,1.86798081e+01,8.56284910e+02,1.97908107e-11,2.78183564e-02,4.20385272e-11,2.81501915e-10,6.01007893e-03,2.20540973e-01,1.16046115e-05,5.01857857e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.60000000e-02,1.07488155e+00,0.00000000e+00,1.00000000e+00,7.59170284e+19,-4.00587449e+07,1.88726866e+01,8.56528989e+02,2.02749258e-11,2.78151306e-02,4.30797044e-11,2.88431179e-10,6.03429052e-03,2.20511204e-01,1.17460299e-05,5.10499825e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.70000000e-02,1.07297254e+00,1.00000000e+00,2.49345829e-03,7.35604383e+19,-4.00295558e+07,1.90729262e+01,8.56779037e+02,2.07747268e-11,2.78118280e-02,4.41553387e-11,2.95572991e-10,6.05911891e-03,2.20480760e-01,1.18899898e-05,5.19274245e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.80000000e-02,1.07876182e+00,1.00000000e+00,1.54988812e-03,8.04513608e+19,-3.99996762e+07,1.92808211e+01,8.57035244e+02,2.12909752e-11,2.78084459e-02,4.52671325e-11,3.02937159e-10,6.08458397e-03,2.20449620e-01,1.20365909e-05,5.28184368e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.90000000e-02,1.08297133e+00,1.00000000e+00,2.48258573e-03,4.03309972e+18,-3.99690852e+07,1.94966850e+01,8.57297809e+02,2.18244820e-11,2.78049820e-02,4.64168999e-11,3.10534104e-10,6.11070651e-03,2.20417763e-01,1.21859377e-05,5.37233589e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.00000000e-02,1.07715058e+00,1.00000000e+00,1.58458715e-03,2.78429164e+19,-3.99377609e+07,1.97208522e+01,8.57566939e+02,2.23761116e-11,2.78014335e-02,4.76065765e-11,3.18374911e-10,6.13750839e-03,2.20385166e-01,1.23381407e-05,5.46425454e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.10000000e-02,1.07707572e+00,1.00000000e+00,2.47370322e-03,8.22013903e+20,-3.99056806e+07,1.99536794e+01,8.57842852e+02,2.29467864e-11,2.77977977e-02,4.88382286e-11,3.26471383e-10,6.16501252e-03,2.20351804e-01,1.24933162e-05,5.55763670e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.20000000e-02,1.09135723e+00,1.00000000e+00,1.62044359e-03,5.35339040e+19,-3.98728201e+07,2.01955473e+01,8.58125778e+02,2.35374915e-11,2.77940716e-02,5.01140654e-11,3.34836097e-10,6.19324298e-03,2.20317653e-01,1.26515869e-05,5.65252112e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.30000000e-02,1.07499599e+00,1.00000000e+00,2.46681206e-03,3.74014336e+19,-3.98391543e+07,2.04468628e+01,8.58415956e+02,2.41492800e-11,2.77902521e-02,5.14364505e-11,3.43482471e-10,6.22222507e-03,2.20282686e-01,1.28130826e-05,5.74894836e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.40000000e-02,1.07118464e+00,1.00000000e+00,2.46411670e-03,6.24108378e+19,-3.98046567e+07,2.07080608e+01,8.58713641e+02,2.47832791e-11,2.77863361e-02,5.28079155e-11,3.52424834e-10,6.25198542e-03,2.20246876e-01,1.29779404e-05,5.84696090e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.50000000e-02,1.09038639e+00,0.00000000e+00,1.00000000e+00,6.70087081e+19,-3.97692998e+07,2.09796068e+01,8.59019098e+02,2.54406966e-11,2.77823200e-02,5.42311755e-11,3.61678502e-10,6.28255203e-03,2.20210192e-01,1.31463053e-05,5.94660326e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.60000000e-02,1.07623410e+00,0.00000000e+00,1.00000000e+00,1.22770213e+21,-3.97330542e+07,2.12619994e+01,8.59332607e+02,2.61228279e-11,2.77782004e-02,5.57091452e-11,3.71259867e-10,6.31395446e-03,2.20172606e-01,1.33183309e-05,6.04792211e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.70000000e-02,1.08347654e+00,0.00000000e+00,1.00000000e+00,1.18037446e+21,-3.96958893e+07,2.15557730e+01,8.59654466e+02,2.68310643e-11,2.77739735e-02,5.72449576e-11,3.81186490e-10,6.34622385e-03,2.20134083e-01,1.34941802e-05,6.15096645e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.80000000e-02,1.07727599e+00,1.00000000e+00,2.45840877e-03,1.52138254e+19,-3.96577728e+07,2.18615013e+01,8.59984986e+02,2.75669017e-11,2.77696352e-02,5.88419843e-11,3.91477206e-10,6.37939309e-03,2.20094590e-01,1.36740261e-05,6.25578772e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.90000000e-02,1.08360529e+00,1.00000000e+00,2.45827372e-03,5.23958865e+19,-3.96186706e+07,2.21798004e+01,8.60324498e+02,2.83319507e-11,2.77651813e-02,6.05038584e-11,4.02152245e-10,6.41349692e-03,2.20054091e-01,1.38580521e-05,6.36244002e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.00000000e-02,1.08669114e+00,1.00000000e+00,2.45866797e-03,7.52959656e+19,-3.95785468e+07,2.25113331e+01,8.60673349e+02,2.91279474e-11,2.77606075e-02,6.22345002e-11,4.13233357e-10,6.44857210e-03,2.20012547e-01,1.40464537e-05,6.47098024e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.10000000e-02,1.08031225e+00,1.00000000e+00,2.45959944e-03,3.20983508e+20,-3.95373634e+07,2.28568130e+01,8.61031909e+02,2.99567659e-11,2.77559089e-02,6.40381451e-11,4.24743962e-10,6.48465754e-03,2.19969918e-01,1.42394388e-05,6.58146829e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.20000000e-02,1.08357549e+00,1.00000000e+00,2.46107713e-03,5.50508304e+19,-3.94950803e+07,2.32170092e+01,8.61400570e+02,3.08204321e-11,2.77510805e-02,6.59193760e-11,4.36709307e-10,6.52179451e-03,2.19926162e-01,1.44372291e-05,6.69396728e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.30000000e-02,1.07260776e+00,0.00000000e+00,1.00000000e+00,1.59884182e+20,-3.94516551e+07,2.35927523e+01,8.61779746e+02,3.17211391e-11,2.77461172e-02,6.78831591e-11,4.49156652e-10,6.56002678e-03,2.19881233e-01,1.46400613e-05,6.80854383e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.40000000e-02,1.08190727e+00,1.00000000e+00,1.86600385e-03,5.55526086e+19,-3.94070427e+07,2.39849396e+01,8.62169878e+02,3.26612647e-11,2.77410131e-02,6.99348836e-11,4.62115468e-10,6.59940085e-03,2.19835082e-01,1.48481882e-05,6.92526823e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-02,1.08462501e+00,1.00000000e+00,1.88938822e-03,3.83566613e+19,-3.93611954e+07,2.43945428e+01,8.62571435e+02,3.36433909e-11,2.77357625e-02,7.20804080e-11,4.75617672e-10,6.63996618e-03,2.19787659e-01,1.50618803e-05,7.04421480e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.60000000e-02,1.08438945e+00,1.00000000e+00,2.47267020e-03,3.68180091e+19,-3.93140626e+07,2.48226149e+01,8.62984916e+02,3.46703261e-11,2.77303588e-02,7.43261105e-11,4.89697873e-10,6.68177545e-03,2.19738909e-01,1.52814277e-05,7.16546216e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.70000000e-02,1.09393883e+00,1.00000000e+00,1.93784298e-03,1.77659495e+20,-3.92655904e+07,2.52702992e+01,8.63410852e+02,3.57451304e-11,2.77247954e-02,7.66789481e-11,5.04393675e-10,6.72488483e-03,2.19688774e-01,1.55071413e-05,7.28909359e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.80000000e-02,1.09069777e+00,1.00000000e+00,2.48206699e-03,1.12435045e+19,-3.92157214e+07,2.57388390e+01,8.63849811e+02,3.68711435e-11,2.77190649e-02,7.91465218e-11,5.19745992e-10,6.76935427e-03,2.19637193e-01,1.57393554e-05,7.41519740e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.90000000e-02,1.08995056e+00,1.00000000e+00,2.48772363e-03,2.72518989e+19,-3.91643945e+07,2.62295887e+01,8.64302399e+02,3.80520176e-11,2.77131596e-02,8.17371524e-11,5.35799430e-10,6.81524791e-03,2.19584098e-01,1.59784297e-05,7.54386732e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.00000000e-02,1.09134126e+00,1.00000000e+00,2.49404586e-03,1.31566787e+19,-3.91115445e+07,2.67440262e+01,8.64769266e+02,3.92917540e-11,2.77070712e-02,8.44599664e-11,5.52602703e-10,6.86263439e-03,2.19529420e-01,1.62247521e-05,7.67520301e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.10000000e-02,1.09422231e+00,0.00000000e+00,1.00000000e+00,1.33422867e+20,-3.90571015e+07,2.72837671e+01,8.65251108e+02,4.05947453e-11,2.77007909e-02,8.73249942e-11,5.70209118e-10,6.91158734e-03,2.19473083e-01,1.64787413e-05,7.80931053e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.20000000e-02,1.09701324e+00,1.00000000e+00,2.50877950e-03,1.42738876e+20,-3.90009908e+07,2.78505813e+01,8.65748672e+02,4.19658243e-11,2.76943091e-02,9.03432834e-11,5.88677128e-10,6.96218584e-03,2.19415005e-01,1.67408500e-05,7.94630291e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.30000000e-02,1.08811712e+00,1.00000000e+00,2.51724287e-03,1.00920020e+20,-3.89431324e+07,2.84464116e+01,8.66262760e+02,4.34103193e-11,2.76876156e-02,9.35270291e-11,6.08070959e-10,7.01451496e-03,2.19355099e-01,1.70115690e-05,8.08630079e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.40000000e-02,1.09353447e+00,1.00000000e+00,2.52647617e-03,2.04701948e+20,-3.88834402e+07,2.90733951e+01,8.66794240e+02,4.49341188e-11,2.76806993e-02,9.68897244e-11,6.28461347e-10,7.06866638e-03,2.19293270e-01,1.72914311e-05,8.22943313e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.50000000e-02,1.09244251e+00,1.00000000e+00,2.53651221e-03,1.17215373e+19,-3.88218217e+07,2.97338879e+01,8.67344045e+02,4.65437463e-11,2.76735484e-02,1.00446336e-10,6.49926369e-10,7.12473912e-03,2.19229418e-01,1.75810159e-05,8.37583799e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.60000000e-02,1.09860086e+00,1.00000000e+00,2.19038523e-03,1.03953129e+20,-3.87581769e+07,3.04304942e+01,8.67913184e+02,4.82464469e-11,2.76661499e-02,1.04213506e-10,6.72552425e-10,7.18284023e-03,2.19163433e-01,1.78809551e-05,8.52566338e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.70000000e-02,1.11338472e+00,1.00000000e+00,2.55914021e-03,3.63877574e+19,-3.86923982e+07,3.11660991e+01,8.68502753e+02,5.00502888e-11,2.76584898e-02,1.08209792e-10,6.96435368e-10,7.24308580e-03,2.19095196e-01,1.81919389e-05,8.67906832e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.80000000e-02,1.10036969e+00,1.00000000e+00,2.57181544e-03,3.23665098e+19,-3.86243689e+07,3.19439078e+01,8.69113939e+02,5.19642825e-11,2.76505531e-02,1.12455946e-10,7.21681826e-10,7.30560189e-03,2.19024579e-01,1.85147233e-05,8.83622392e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.90000000e-02,1.10625172e+00,0.00000000e+00,1.00000000e+00,2.32348030e+19,-3.85539624e+07,3.27674911e+01,8.69748035e+02,5.39985203e-11,2.76423233e-02,1.16975241e-10,7.48410756e-10,7.37052575e-03,2.18951440e-01,1.88501380e-05,8.99731466e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.00000000e-02,1.10766506e+00,1.00000000e+00,2.32675201e-03,4.56677157e+19,-3.84810413e+07,3.36408384e+01,8.70406450e+02,5.61643419e-11,2.76337824e-02,1.21793866e-10,7.76755270e-10,7.43800713e-03,2.18875628e-01,1.91990961e-05,9.16253986e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.10000000e-02,1.11422038e+00,1.00000000e+00,2.36391019e-03,6.62136388e+19,-3.84054557e+07,3.45684216e+01,8.71090726e+02,5.84745309e-11,2.76249107e-02,1.26941382e-10,8.06864789e-10,7.50820984e-03,2.18796976e-01,1.95626055e-05,9.33211527e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.20000000e-02,1.11569428e+00,0.00000000e+00,1.00000000e+00,1.74884691e+20,-3.83270420e+07,3.55552693e+01,8.71802553e+02,6.09435495e-11,2.76156868e-02,1.32451282e-10,8.38907620e-10,7.58131353e-03,2.18715301e-01,1.99417816e-05,9.50627503e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.30000000e-02,1.12257838e+00,1.00000000e+00,2.44253869e-03,3.36575187e+20,-3.82456209e+07,3.66070566e+01,8.72543786e+02,6.35878194e-11,2.76060870e-02,1.38361656e-10,8.73074011e-10,7.65751578e-03,2.18630402e-01,2.03378627e-05,9.68527381e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.40000000e-02,1.13292694e+00,1.00000000e+00,2.67031284e-03,6.24736762e+19,-3.81609955e+07,3.77302123e+01,8.73316474e+02,6.64260617e-11,2.75960851e-02,1.44715988e-10,9.09579841e-10,7.73703452e-03,2.18542060e-01,2.07522279e-05,9.86938929e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-02,1.13151693e+00,0.00000000e+00,1.00000000e+00,1.43332587e+20,-3.80729490e+07,3.89320475e+01,8.74122881e+02,6.94797087e-11,2.75856525e-02,1.51564143e-10,9.48671061e-10,7.82011091e-03,2.18450028e-01,2.11864187e-05,1.00589251e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.60000000e-02,1.13085747e+00,1.00000000e+00,2.57300136e-03,1.26466117e+20,-3.79812417e+07,4.02209131e+01,8.74965518e+02,7.27734067e-11,2.75747570e-02,1.58963555e-10,9.90629096e-10,7.90701268e-03,2.18354037e-01,2.16421641e-05,1.02542142e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.70000000e-02,1.13505411e+00,1.00000000e+00,2.62038743e-03,9.63244945e+19,-3.78856079e+07,4.16063906e+01,8.75847182e+02,7.63356349e-11,2.75633631e-02,1.66980697e-10,1.03577746e-09,7.99803812e-03,2.18253785e-01,2.21214115e-05,1.04556227e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
