3.20000000e+00,1.00000000e+00,1.63173676e-03,1.86415976e-07,1.99786499e+00,-6.67855027e-04,5.36319850e+06,-1.49573226e+03,5.57776311e-04
3.30000000e+00,1.00000000e+00,1.67179108e-03,1.86455899e-07,1.99779820e+00,-6.67892282e-04,5.36204999e+06,-1.49559883e+03,5.57846014e-04
3.40000000e+00,1.00000000e+00,1.63960457e-03,1.86495837e-07,1.99773141e+00,-6.67929544e-04,5.36090160e+06,-1.49546540e+03,5.57915734e-04
3.50000000e+00,1.00000000e+00,1.61862373e-03,1.86535787e-07,1.99766462e+00,-6.67966812e-04,5.35975331e+06,-1.49533196e+03,5.57985472e-04
3.60000000e+00,1.00000000e+00,1.71494484e-03,1.86575751e-07,1.99759782e+00,-6.68004087e-04,5.35860512e+06,-1.49519852e+03,5.58055227e-04
3.70000000e+00,1.00000000e+00,1.58143044e-03,1.86615729e-07,1.99753102e+00,-6.68041368e-04,5.35745705e+06,-1.49506508e+03,5.58125000e-04
3.80000000e+00,1.00000000e+00,1.57189369e-03,1.86655719e-07,1.99746421e+00,-6.68078657e-04,5.35630909e+06,-1.49493163e+03,5.58194790e-04
3.90000000e+00,1.00000000e+00,1.72829628e-03,1.86695723e-07,1.99739740e+00,-6.68115952e-04,5.35516122e+06,-1.49479819e+03,5.58264599e-04
4.00000000e+00,1.00000000e+00,1.67083740e-03,1.86735741e-07,1.99733059e+00,-6.68153254e-04,5.35401347e+06,-1.49466474e+03,5.58334425e-04
4.10000000e+00,1.00000000e+00,1.63030624e-03,1.86775772e-07,1.99726377e+00,-6.68190563e-04,5.35286583e+06,-1.49453128e+03,5.58404267e-04
4.20000000e+00,1.00000000e+00,1.63507462e-03,1.86815816e-07,1.99719695e+00,-6.68227878e-04,5.35171829e+06,-1.49439783e+03,5.58474128e-04
4.30000000e+00,1.00000000e+00,1.56593323e-03,1.86855874e-07,1.99713012e+00,-6.68265200e-04,5.35057087e+06,-1.49426437e+03,5.58544007e-04
4.40000000e+00,1.00000000e+00,1.63388252e-03,1.86895945e-07,1.99706330e+00,-6.68302529e-04,5.34942355e+06,-1.49413090e+03,5.58613903e-04
4.50000000e+00,1.00000000e+00,1.61814690e-03,1.86936030e-07,1.99699646e+00,-6.68339865e-04,5.34827633e+06,-1.49399744e+03,5.58683817e-04
4.60000000e+00,1.00000000e+00,1.64580345e-03,1.86976128e-07,1.99692963e+00,-6.68377207e-04,5.34712922e+06,-1.49386397e+03,5.58753748e-04
4.70000000e+00,1.00000000e+00,1.64723396e-03,1.87016240e-07,1.99686279e+00,-6.68414556e-04,5.34598223e+06,-1.49373050e+03,5.58823697e-04
4.80000000e+00,1.00000000e+00,1.63173676e-03,1.87056364e-07,1.99679594e+00,-6.68451912e-04,5.34483534e+06,-1.49359702e+03,5.58893663e-04
4.90000000e+00,1.00000000e+00,1.62696838e-03,1.87096503e-07,1.99672910e+00,-6.68489275e-04,5.34368855e+06,-1.49346354e+03,5.58963648e-04
5.00000000e+00,1.00000000e+00,1.64270401e-03,1.87136655e-07,1.99666225e+00,-6.68526644e-04,5.34254188e+06,-1.49333006e+03,5.59033650e-04
5.10000000e+00,1.00000000e+00,1.58905983e-03,1.87176820e-07,1.99659539e+00,-6.68564021e-04,5.34139531e+06,-1.49319658e+03,5.59103669e-04
5.20000000e+00,1.00000000e+00,1.55878067e-03,1.87216999e-07,1.99652853e+00,-6.68601404e-04,5.34024885e+06,-1.49306309e+03,5.59173707e-04
5.30000000e+00,1.00000000e+00,1.62816048e-03,1.87257191e-07,1.99646167e+00,-6.68638794e-04,5.33910250e+06,-1.49292960e+03,5.59243762e-04
5.40000000e+00,1.00000000e+00,1.72734261e-03,1.87297397e-07,1.99639481e+00,-6.68676190e-04,5.33795625e+06,-1.49279611e+03,5.59313834e-04
5.50000000e+00,1.00000000e+00,1.63388252e-03,1.87337616e-07,1.99632794e+00,-6.68713594e-04,5.33681012e+06,-1.49266262e+03,5.59383925e-04
5.60000000e+00,1.00000000e+00,1.58309937e-03,1.87377849e-07,1.99626106e+00,-6.68751004e-04,5.33566409e+06,-1.49252912e+03,5.59454033e-04
5.70000000e+00,1.00000000e+00,1.64937973e-03,1.87418095e-07,1.99619419e+00,-6.68788421e-04,5.33451817e+06,-1.49239561e+03,5.59524159e-04
5.80000000e+00,1.00000000e+00,1.53493881e-03,1.87458355e-07,1.99612731e+00,-6.68825844e-04,5.33337235e+06,-1.49226211e+03,5.59594302e-04
5.90000000e+00,1.00000000e+00,1.60837173e-03,1.87498628e-07,1.99606042e+00,-6.68863275e-04,5.33222665e+06,-1.49212860e+03,5.59664463e-04
6.00000000e+00,1.00000000e+00,1.56593323e-03,1.87538915e-07,1.99599353e+00,-6.68900712e-04,5.33108105e+06,-1.49199509e+03,5.59734642e-04
6.10000000e+00,1.00000000e+00,1.63269043e-03,1.87579215e-07,1.99592664e+00,-6.68938156e-04,5.32993555e+06,-1.49186158e+03,5.59804839e-04
6.20000000e+00,1.00000000e+00,1.59358978e-03,1.87619529e-07,1.99585975e+00,-6.68975607e-04,5.32879017e+06,-1.49172806e+03,5.59875054e-04
6.30000000e+00,1.00000000e+00,1.59096718e-03,1.87659857e-07,1.99579285e+00,-6.69013065e-04,5.32764490e+06,-1.49159454e+03,5.59945286e-04
6.40000000e+00,1.00000000e+00,1.66463852e-03,1.87700198e-07,1.99572594e+00,-6.69050529e-04,5.32649973e+06,-1.49146102e+03,5.60015535e-04
6.50000000e+00,1.00000000e+00,1.72257423e-03,1.87740552e-07,1.99565904e+00,-6.69088000e-04,5.32535467e+06,-1.49132749e+03,5.60085803e-04
6.60000000e+00,1.00000000e+00,1.60908699e-03,1.87780920e-07,1.99559213e+00,-6.69125478e-04,5.32420972e+06,-1.49119396e+03,5.60156088e-04
6.70000000e+00,1.00000000e+00,1.63269043e-03,1.87821302e-07,1.99552521e+00,-6.69162963e-04,5.32306487e+06,-1.49106043e+03,5.60226392e-04
6.80000000e+00,1.00000000e+00,1.73068047e-03,1.87861697e-07,1.99545829e+00,-6.69200455e-04,5.32192013e+06,-1.49092690e+03,5.60296713e-04
6.90000000e+00,1.00000000e+00,1.57761574e-03,1.87902106e-07,1.99539137e+00,-6.69237953e-04,5.32077551e+06,-1.49079336e+03,5.60367052e-04
7.00000000e+00,1.00000000e+00,1.55210495e-03,1.87942528e-07,1.99532444e+00,-6.69275459e-04,5.31963098e+06,-1.49065982e+03,5.60437408e-04
7.10000000e+00,1.00000000e+00,1.69491768e-03,1.87982964e-07,1.99525752e+00,-6.69312971e-04,5.31848657e+06,-1.49052628e+03,5.60507783e-04
7.20000000e+00,1.00000000e+00,1.66392326e-03,1.88023414e-07,1.99519058e+00,-6.69350490e-04,5.31734226e+06,-1.49039273e+03,5.60578175e-04
7.30000000e+00,1.00000000e+00,1.65128708e-03,1.88063877e-07,1.99512365e+00,-6.69388015e-04,5.31619806e+06,-1.49025918e+03,5.60648585e-04
7.40000000e+00,1.00000000e+00,1.64103508e-03,1.88104354e-07,1.99505670e+00,-6.69425548e-04,5.31505397e+06,-1.49012563e+03,5.60719013e-04
7.50000000e+00,1.00000000e+00,1.73687935e-03,1.88144844e-07,1.99498976e+00,-6.69463087e-04,5.31390999e+06,-1.48999207e+03,5.60789459e-04
7.60000000e+00,1.00000000e+00,1.57165527e-03,1.88185348e-07,1.99492281e+00,-6.69500633e-04,5.31276611e+06,-1.48985851e+03,5.60859922e-04
7.70000000e+00,1.00000000e+00,1.58286095e-03,1.88225865e-07,1.99485586e+00,-6.69538186e-04,5.31162235e+06,-1.48972495e+03,5.60930403e-04
7.80000000e+00,1.00000000e+00,1.72019005e-03,1.88266397e-07,1.99478890e+00,-6.69575746e-04,5.31047869e+06,-1.48959139e+03,5.61000902e-04
7.90000000e+00,1.00000000e+00,1.66249275e-03,1.88306942e-07,1.99472195e+00,-6.69613313e-04,5.30933513e+06,-1.48945782e+03,5.61071419e-04
8.00000000e+00,1.00000000e+00,1.63149834e-03,1.88347500e-07,1.99465498e+00,-6.69650886e-04,5.30819169e+06,-1.48932425e+03,5.61141954e-04
8.10000000e+00,1.00000000e+00,1.60455704e-03,1.88388072e-07,1.99458801e+00,-6.69688467e-04,5.30704835e+06,-1.48919067e+03,5.61212507e-04
8.20000000e+00,1.00000000e+00,1.64556503e-03,1.88428658e-07,1.99452104e+00,-6.69726054e-04,5.30590512e+06,-1.48905710e+03,5.61283078e-04
8.30000000e+00,1.00000000e+00,1.53827667e-03,1.88469258e-07,1.99445407e+00,-6.69763648e-04,5.30476200e+06,-1.48892352e+03,5.61353666e-04
8.40000000e+00,1.00000000e+00,1.65200233e-03,1.88509871e-07,1.99438709e+00,-6.69801249e-04,5.30361899e+06,-1.48878994e+03,5.61424273e-04
8.50000000e+00,1.00000000e+00,1.66535378e-03,1.88550498e-07,1.99432011e+00,-6.69838856e-04,5.30247608e+06,-1.48865635e+03,5.61494897e-04
8.60000000e+00,1.00000000e+00,1.62625313e-03,1.88591138e-07,1.99425312e+00,-6.69876471e-04,5.30133328e+06,-1.48852276e+03,5.61565540e-04
8.70000000e+00,1.00000000e+00,1.61838531e-03,1.88631793e-07,1.99418613e+00,-6.69914092e-04,5.30019059e+06,-1.48838917e+03,5.61636200e-04
8.80000000e+00,1.00000000e+00,1.60837173e-03,1.88672461e-07,1.99411914e+00,-6.69951721e-04,5.29904800e+06,-1.48825557e+03,5.61706878e-04
8.90000000e+00,1.00000000e+00,1.70278549e-03,1.88713142e-07,1.99405214e+00,-6.69989356e-04,5.29790553e+06,-1.48812198e+03,5.61777574e-04
9.00000000e+00,1.00000000e+00,1.59740448e-03,1.88753838e-07,1.99398514e+00,-6.70026997e-04,5.29676316e+06,-1.48798838e+03,5.61848287e-04
9.10000000e+00,1.00000000e+00,1.59049034e-03,1.88794547e-07,1.99391814e+00,-6.70064646e-04,5.29562090e+06,-1.48785477e+03,5.61919019e-04
9.20000000e+00,1.00000000e+00,1.62482262e-03,1.88835269e-07,1.99385113e+00,-6.70102302e-04,5.29447875e+06,-1.48772116e+03,5.61989769e-04
9.30000000e+00,1.00000000e+00,1.52516365e-03,1.88876006e-07,1.99378412e+00,-6.70139964e-04,5.29333670e+06,-1.48758755e+03,5.62060537e-04
9.40000000e+00,1.00000000e+00,1.66344643e-03,1.88916756e-07,1.99371710e+00,-6.70177634e-04,5.29219477e+06,-1.48745394e+03,5.62131323e-04
9.50000000e+00,1.00000000e+00,1.59597397e-03,1.88957520e-07,1.99365008e+00,-6.70215310e-04,5.29105294e+06,-1.48732033e+03,5.62202126e-04
9.60000000e+00,1.00000000e+00,1.60479546e-03,1.88998298e-07,1.99358306e+00,-6.70252993e-04,5.28991122e+06,-1.48718671e+03,5.62272948e-04
9.70000000e+00,1.00000000e+00,1.55067444e-03,1.89039090e-07,1.99351603e+00,-6.70290683e-04,5.28876960e+06,-1.48705308e+03,5.62343788e-04
9.80000000e+00,1.00000000e+00,1.62601471e-03,1.89079895e-07,1.99344900e+00,-6.70328380e-04,5.28762809e+06,-1.48691946e+03,5.62414646e-04
9.90000000e+00,1.00000000e+00,1.71327591e-03,1.89120714e-07,1.99338197e+00,-6.70366083e-04,5.28648670e+06,-1.48678583e+03,5.62485521e-04
1.00000000e+01,1.00000000e+00,1.61075592e-03,1.89161547e-07,1.99331493e+00,-6.70403794e-04,5.28534541e+06,-1.48665220e+03,5.62556414e-04
1.01000000e+01,1.00000000e+00,1.58214569e-03,1.89202393e-07,1.99324789e+00,-6.70441511e-04,5.28420422e+06,-1.48651857e+03,5.62627326e-04
1.02000000e+01,1.00000000e+00,1.65033340e-03,1.89243254e-07,1.99318084e+00,-6.70479236e-04,5.28306315e+06,-1.48638493e+03,5.62698256e-04
1.03000000e+01,1.00000000e+00,1.55115128e-03,1.89284128e-07,1.99311379e+00,-6.70516967e-04,5.28192218e+06,-1.48625129e+03,5.62769203e-04
1.04000000e+01,1.00000000e+00,1.62172318e-03,1.89325016e-07,1.99304674e+00,-6.70554705e-04,5.28078132e+06,-1.48611765e+03,5.62840170e-04
1.05000000e+01,1.00000000e+00,1.49416924e-03,1.89365917e-07,1.99297968e+00,-6.70592450e-04,5.27964057e+06,-1.48598400e+03,5.62911153e-04
1.06000000e+01,1.00000000e+00,1.57451630e-03,1.89406833e-07,1.99291262e+00,-6.70630202e-04,5.27849993e+06,-1.48585035e+03,5.62982155e-04
1.07000000e+01,1.00000000e+00,1.58643723e-03,1.89447762e-07,1.99284555e+00,-6.70667960e-04,5.27735939e+06,-1.48571670e+03,5.63053175e-04
1.08000000e+01,1.00000000e+00,1.59907341e-03,1.89488706e-07,1.99277848e+00,-6.70705726e-04,5.27621896e+06,-1.48558304e+03,5.63124212e-04
1.09000000e+01,1.00000000e+00,1.69944763e-03,1.89529663e-07,1.99271141e+00,-6.70743498e-04,5.27507864e+06,-1.48544938e+03,5.63195269e-04
1.10000000e+01,1.00000000e+00,1.61480904e-03,1.89570634e-07,1.99264434e+00,-6.70781278e-04,5.27393843e+06,-1.48531572e+03,5.63266342e-04
1.11000000e+01,1.00000000e+00,1.57952309e-03,1.89611618e-07,1.99257726e+00,-6.70819064e-04,5.27279832e+06,-1.48518206e+03,5.63337435e-04
1.12000000e+01,1.00000000e+00,1.65200233e-03,1.89652617e-07,1.99251017e+00,-6.70856857e-04,5.27165833e+06,-1.48504839e+03,5.63408545e-04
1.13000000e+01,1.00000000e+00,1.71375275e-03,1.89693629e-07,1.99244308e+00,-6.70894657e-04,5.27051844e+06,-1.48491472e+03,5.63479673e-04
1.14000000e+01,1.00000000e+00,1.64604187e-03,1.89734655e-07,1.99237599e+00,-6.70932464e-04,5.26937865e+06,-1.48478105e+03,5.63550820e-04
1.15000000e+01,1.00000000e+00,1.64532661e-03,1.89775696e-07,1.99230890e+00,-6.70970278e-04,5.26823898e+06,-1.48464737e+03,5.63621984e-04
1.16000000e+01,1.00000000e+00,1.60861015e-03,1.89816750e-07,1.99224180e+00,-6.71008099e-04,5.26709941e+06,-1.48451369e+03,5.63693166e-04
1.17000000e+01,1.00000000e+00,1.70421600e-03,1.89857818e-07,1.99217470e+00,-6.71045927e-04,5.26595996e+06,-1.48438001e+03,5.63764367e-04
1.18000000e+01,1.00000000e+00,1.60217285e-03,1.89898899e-07,1.99210759e+00,-6.71083761e-04,5.26482061e+06,-1.48424632e+03,5.63835586e-04
1.19000000e+01,1.00000000e+00,1.65867805e-03,1.89939995e-07,1.99204048e+00,-6.71121603e-04,5.26368136e+06,-1.48411263e+03,5.63906823e-04
1.20000000e+01,1.00000000e+00,1.64270401e-03,1.89981105e-07,1.99197336e+00,-6.71159451e-04,5.26254223e+06,-1.48397894e+03,5.63978078e-04
1.21000000e+01,1.00000000e+00,1.61004066e-03,1.90022228e-07,1.99190625e+00,-6.71197307e-04,5.26140320e+06,-1.48384525e+03,5.64049351e-04
1.22000000e+01,1.00000000e+00,1.67512894e-03,1.90063366e-07,1.99183913e+00,-6.71235169e-04,5.26026428e+06,-1.48371155e+03,5.64120642e-04
1.23000000e+01,1.00000000e+00,1.53541565e-03,1.90104517e-07,1.99177200e+00,-6.71273038e-04,5.25912547e+06,-1.48357785e+03,5.64191952e-04
1.24000000e+01,1.00000000e+00,1.66296959e-03,1.90145682e-07,1.99170487e+00,-6.71310914e-04,5.25798677e+06,-1.48344415e+03,5.64263279e-04
1.25000000e+01,1.00000000e+00,1.54733658e-03,1.90186861e-07,1.99163774e+00,-6.71348797e-04,5.25684817e+06,-1.48331044e+03,5.64334625e-04
1.26000000e+01,1.00000000e+00,1.54376030e-03,1.90228054e-07,1.99157060e+00,-6.71386687e-04,5.25570968e+06,-1.48317673e+03,5.64405989e-04
1.27000000e+01,1.00000000e+00,1.64175034e-03,1.90269261e-07,1.99150346e+00,-6.71424584e-04,5.25457130e+06,-1.48304302e+03,5.64477371e-04
1.28000000e+01,1.00000000e+00,1.62220001e-03,1.90310482e-07,1.99143632e+00,-6.71462488e-04,5.25343303e+06,-1.48290930e+03,5.64548772e-04
1.29000000e+01,1.00000000e+00,1.59025192e-03,1.90351717e-07,1.99136917e+00,-6.71500399e-04,5.25229487e+06,-1.48277558e+03,5.64620190e-04
1.30000000e+01,1.00000000e+00,1.57070160e-03,1.90392966e-07,1.99130202e+00,-6.71538317e-04,5.25115681e+06,-1.48264186e+03,5.64691627e-04
1.31000000e+01,1.00000000e+00,1.66106224e-03,1.90434229e-07,1.99123486e+00,-6.71576241e-04,5.25001886e+06,-1.48250813e+03,5.64763082e-04
1.32000000e+01,1.00000000e+00,1.54185295e-03,1.90475506e-07,1.99116770e+00,-6.71614173e-04,5.24888102e+06,-1.48237441e+03,5.64834555e-04
1.33000000e+01,1.00000000e+00,1.63388252e-03,1.90516797e-07,1.99110054e+00,-6.71652111e-04,5.24774329e+06,-1.48224068e+03,5.64906047e-04
1.34000000e+01,1.00000000e+00,1.70922279e-03,1.90558102e-07,1.99103337e+00,-6.71690057e-04,5.24660566e+06,-1.48210694e+03,5.64977557e-04
1.35000000e+01,1.00000000e+00,1.62339211e-03,1.90599421e-07,1.99096620e+00,-6.71728009e-04,5.24546814e+06,-1.48197320e+03,5.65049085e-04
1.36000000e+01,1.00000000e+00,1.71160698e-03,1.90640754e-07,1.99089902e+00,-6.71765969e-04,5.24433073e+06,-1.48183946e+03,5.65120631e-04
1.37000000e+01,1.00000000e+00,1.61862373e-03,1.90682100e-07,1.99083185e+00,-6.71803935e-04,5.24319343e+06,-1.48170572e+03,5.65192195e-04
1.38000000e+01,1.00000000e+00,1.53470039e-03,1.90723461e-07,1.99076466e+00,-6.71841908e-04,5.24205624e+06,-1.48157197e+03,5.65263778e-04
1.39000000e+01,1.00000000e+00,1.65557861e-03,1.90764836e-07,1.99069748e+00,-6.71879889e-04,5.24091915e+06,-1.48143822e+03,5.65335379e-04
1.40000000e+01,1.00000000e+00,1.70660019e-03,1.90806225e-07,1.99063029e+00,-6.71917876e-04,5.23978217e+06,-1.48130447e+03,5.65406998e-04
1.41000000e+01,1.00000000e+00,1.64127350e-03,1.90847628e-07,1.99056309e+00,-6.71955870e-04,5.23864530e+06,-1.48117072e+03,5.65478636e-04
1.42000000e+01,1.00000000e+00,1.74903870e-03,1.90889045e-07,1.99049590e+00,-6.71993871e-04,5.23750853e+06,-1.48103696e+03,5.65550292e-04
1.43000000e+01,1.00000000e+00,1.65462494e-03,1.90930476e-07,1.99042870e+00,-6.72031879e-04,5.23637188e+06,-1.48090320e+03,5.65621966e-04
1.44000000e+01,1.00000000e+00,1.59502029e-03,1.90971922e-07,1.99036149e+00,-6.72069894e-04,5.23523533e+06,-1.48076943e+03,5.65693658e-04
1.45000000e+01,1.00000000e+00,1.55448914e-03,1.91013381e-07,1.99029428e+00,-6.72107916e-04,5.23409889e+06,-1.48063566e+03,5.65765369e-04
1.46000000e+01,1.00000000e+00,1.61027908e-03,1.91054854e-07,1.99022707e+00,-6.72145945e-04,5.23296257e+06,-1.48050189e+03,5.65837098e-04
1.47000000e+01,1.00000000e+00,1.72996521e-03,1.91096341e-07,1.99015985e+00,-6.72183981e-04,5.23182634e+06,-1.48036812e+03,5.65908845e-04
1.48000000e+01,1.00000000e+00,1.62148476e-03,1.91137843e-07,1.99009263e+00,-6.72222024e-04,5.23069022e+06,-1.48023434e+03,5.65980611e-04
1.49000000e+01,1.00000000e+00,1.66058540e-03,1.91179358e-07,1.99002541e+00,-6.72260074e-04,5.22955422e+06,-1.48010056e+03,5.66052395e-04
1.50000000e+01,1.00000000e+00,1.59692764e-03,1.91220888e-07,1.98995818e+00,-6.72298131e-04,5.22841832e+06,-1.47996678e+03,5.66124198e-04
1.51000000e+01,1.00000000e+00,1.66583061e-03,1.91262431e-07,1.98989095e+00,-6.72336195e-04,5.22728252e+06,-1.47983299e+03,5.66196019e-04
1.52000000e+01,1.00000000e+00,1.72877312e-03,1.91303989e-07,1.98982371e+00,-6.72374266e-04,5.22614684e+06,-1.47969920e+03,5.66267857e-04
1.53000000e+01,1.00000000e+00,1.63412094e-03,1.91345561e-07,1.98975647e+00,-6.72412344e-04,5.22501126e+06,-1.47956541e+03,5.66339715e-04
1.54000000e+01,1.00000000e+00,1.62482262e-03,1.91387147e-07,1.98968923e+00,-6.72450429e-04,5.22387580e+06,-1.47943162e+03,5.66411591e-04
1.55000000e+01,1.00000000e+00,1.80363655e-03,1.91428747e-07,1.98962198e+00,-6.72488521e-04,5.22274044e+06,-1.47929782e+03,5.66483485e-04
1.56000000e+01,1.00000000e+00,1.63674355e-03,1.91470362e-07,1.98955473e+00,-6.72526619e-04,5.22160519e+06,-1.47916402e+03,5.66555397e-04
1.57000000e+01,1.00000000e+00,1.68251991e-03,1.91511990e-07,1.98948748e+00,-6.72564725e-04,5.22047004e+06,-1.47903021e+03,5.66627329e-04
1.58000000e+01,1.00000000e+00,1.58596039e-03,1.91553633e-07,1.98942022e+00,-6.72602838e-04,5.21933500e+06,-1.47889641e+03,5.66699278e-04
1.59000000e+01,1.00000000e+00,1.63865089e-03,1.91595289e-07,1.98935296e+00,-6.72640958e-04,5.21820007e+06,-1.47876259e+03,5.66771246e-04
1.60000000e+01,1.00000000e+00,1.69205666e-03,1.91636960e-07,1.98928569e+00,-6.72679085e-04,5.21706525e+06,-1.47862878e+03,5.66843232e-04
1.61000000e+01,1.00000000e+00,1.59215927e-03,1.91678645e-07,1.98921842e+00,-6.72717219e-04,5.21593054e+06,-1.47849496e+03,5.66915237e-04
1.62000000e+01,1.00000000e+00,1.58834457e-03,1.91720345e-07,1.98915115e+00,-6.72755359e-04,5.21479593e+06,-1.47836114e+03,5.66987260e-04
1.63000000e+01,1.00000000e+00,1.62792206e-03,1.91762058e-07,1.98908387e+00,-6.72793507e-04,5.21366144e+06,-1.47822732e+03,5.67059301e-04
1.64000000e+01,1.00000000e+00,1.61457062e-03,1.91803786e-07,1.98901659e+00,-6.72831662e-04,5.21252704e+06,-1.47809350e+03,5.67131362e-04
1.65000000e+01,1.00000000e+00,1.61337852e-03,1.91845527e-07,1.98894930e+00,-6.72869824e-04,5.21139276e+06,-1.47795967e+03,5.67203440e-04
1.66000000e+01,1.00000000e+00,1.73687935e-03,1.91887283e-07,1.98888202e+00,-6.72907993e-04,5.21025859e+06,-1.47782584e+03,5.67275537e-04
1.67000000e+01,1.00000000e+00,1.57523155e-03,1.91929054e-07,1.98881472e+00,-6.72946169e-04,5.20912452e+06,-1.47769200e+03,5.67347652e-04
1.68000000e+01,1.00000000e+00,1.56497955e-03,1.91970838e-07,1.98874743e+00,-6.72984352e-04,5.20799057e+06,-1.47755816e+03,5.67419786e-04
